Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month from,Year from,Month to,Year to,Customer (#{lang}),Customer (int),Customer Anonymized (#{lang}),Customer Anonymized (int),Description (#{lang}),Description (int),Long description (#{lang}),Long description (int),Industry (#{lang}),Industry (int),Project type (#{lang}),Project type (int),Percent allocated,Project extent (individual hours),Project extent (hours),Project extent total (hours),Project extent,Project extent (currency),Project extent total,Project extent total (currency),Project area,Project area (unit),Highlighted
Jeffrey Robinson,int:Jeffrey Robinson,int:Consultant Analytics Engineer,jeffrey.robinson@example.com,jeffreyrobinson,ext_0d94ace0,0d94ace0,cv_0d94ace0,(438)629-6577,(895)843-1652,1991,Data Engineering,United Kingdom,Norwegian,485ee26f,a4b60968,2025-06-16,2026-03-01,9,2018,6,2020,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Implementation,Implementation,27,58,724,579,Budget,NOK,213103,EUR,600,sqm,True
Jeffrey Robinson,int:Jeffrey Robinson,int:Consultant Analytics Engineer,jeffrey.robinson@example.com,jeffreyrobinson,ext_0d94ace0,0d94ace0,cv_0d94ace0,(438)629-6577,(895)843-1652,1991,Data Engineering,United Kingdom,Norwegian,84b5a613,0117cf54,2025-03-22,2024-07-15,4,2015,12,2017,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Implementation,Implementation,77,135,673,1101,Hours,EUR,142185,SEK,800,sqm,True
Jeffrey Robinson,int:Jeffrey Robinson,int:Consultant Analytics Engineer,jeffrey.robinson@example.com,jeffreyrobinson,ext_0d94ace0,0d94ace0,cv_0d94ace0,(438)629-6577,(895)843-1652,1991,Data Engineering,United Kingdom,Norwegian,6ebe829d,a4a22003,2024-08-09,2024-12-09,4,2019,1,2022,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Health,int:Advisory,Advisory,52,12,909,1901,Budget,GBP,82729,GBP,100,sqm,False
Jeffrey Robinson,int:Jeffrey Robinson,int:Consultant Analytics Engineer,jeffrey.robinson@example.com,jeffreyrobinson,ext_0d94ace0,0d94ace0,cv_0d94ace0,(438)629-6577,(895)843-1652,1991,Data Engineering,United Kingdom,Norwegian,f5fd0839,9f8b31ee,2025-10-25,2024-07-18,10,2023,7,2024,int:Globex,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Implementation,Advisory,55,47,559,1158,Budget,GBP,85929,EUR,400,sqm,True
Ryan Johnson,int:Ryan Johnson,int:Associate AI Engineer,ryan.johnson@example.com,ryanjohnson,ext_0b2e35dd,0b2e35dd,cv_0b2e35dd,001-530-608-9317,001-320-269-6942x152,1982,AI/ML,United Kingdom,British,d18cc935,d872174a,2025-04-09,2025-01-23,11,2021,2,2023,int:Contoso,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Advisory,Implementation,85,151,571,1473,Budget,GBP,11873,EUR,600,sqm,False
Ryan Johnson,int:Ryan Johnson,int:Associate AI Engineer,ryan.johnson@example.com,ryanjohnson,ext_0b2e35dd,0b2e35dd,cv_0b2e35dd,001-530-608-9317,001-320-269-6942x152,1982,AI/ML,United Kingdom,British,11cf8a46,0625e3fd,2026-04-01,2025-03-26,12,2024,9,2024,int:Acme,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Advisory,Advisory,99,16,457,268,Budget,NOK,117150,EUR,800,sqm,True
Richard Martin,int:Richard Martin,int:Principal Kubernetes Engineer,richard.martin@mail.test,richardmartin,ext_116097ed,116097ed,cv_116097ed,(697)310-7256x366,280-205-3759,1995,Cloud Engineering,Ireland,Polish,ecc91294,aefd1671,2025-03-02,2024-09-20,2,2014,6,2018,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Health,int:Implementation,Advisory,83,53,417,272,Budget,EUR,37112,EUR,400,sqm,True
Richard Martin,int:Richard Martin,int:Principal Kubernetes Engineer,richard.martin@mail.test,richardmartin,ext_116097ed,116097ed,cv_116097ed,(697)310-7256x366,280-205-3759,1995,Cloud Engineering,Ireland,Polish,d6781fb0,d34464df,2024-09-01,2026-02-26,12,2025,4,2026,int:Globex,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Implementation,Implementation,64,123,265,507,Hours,EUR,98073,EUR,100,sqm,False
Richard Martin,int:Richard Martin,int:Principal Kubernetes Engineer,richard.martin@mail.test,richardmartin,ext_116097ed,116097ed,cv_116097ed,(697)310-7256x366,280-205-3759,1995,Cloud Engineering,Ireland,Polish,c8d80a0b,829a2e2b,2024-09-03,2025-04-04,6,2019,6,2022,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Health,int:Advisory,Implementation,55,13,400,180,Budget,GBP,190471,NOK,100,sqm,False
Richard Martin,int:Richard Martin,int:Principal Kubernetes Engineer,richard.martin@mail.test,richardmartin,ext_116097ed,116097ed,cv_116097ed,(697)310-7256x366,280-205-3759,1995,Cloud Engineering,Ireland,Polish,97c689e1,429e35d7,2025-10-31,2025-08-30,9,2024,8,2025,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Finance,int:Implementation,Advisory,24,14,912,686,Budget,GBP,25536,EUR,500,sqm,True
Richard Martin,int:Richard Martin,int:Principal Kubernetes Engineer,richard.martin@mail.test,richardmartin,ext_116097ed,116097ed,cv_116097ed,(697)310-7256x366,280-205-3759,1995,Cloud Engineering,Ireland,Polish,0ed6a405,7f5f2a7c,2024-10-15,2024-05-16,7,2013,1,2016,int:Acme,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Advisory,Implementation,39,175,391,134,Hours,EUR,183949,GBP,100,sqm,True
Richard Martin,int:Richard Martin,int:Principal Kubernetes Engineer,richard.martin@mail.test,richardmartin,ext_116097ed,116097ed,cv_116097ed,(697)310-7256x366,280-205-3759,1995,Cloud Engineering,Ireland,Polish,c7a7ceaa,1362fda0,2025-05-30,2026-02-28,6,2012,9,2014,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Advisory,Advisory,89,71,440,995,Hours,NOK,187667,SEK,700,sqm,True
Tanner Anderson,int:Tanner Anderson,int:Senior Solution Architect,tanner.anderson@example.com,tanneranderson,ext_75984d23,75984d23,cv_75984d23,689-464-6528x092,475.972.1586x24150,1969,Architecture,USA,Polish,7a23ac89,e7d0d8f8,2025-11-11,2025-10-17,5,2015,8,2018,int:Contoso,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Finance,int:Advisory,Advisory,92,180,288,633,Hours,EUR,115218,SEK,1000,sqm,True
Tanner Anderson,int:Tanner Anderson,int:Senior Solution Architect,tanner.anderson@example.com,tanneranderson,ext_75984d23,75984d23,cv_75984d23,689-464-6528x092,475.972.1586x24150,1969,Architecture,USA,Polish,2824a538,64944d2c,2025-07-11,2025-04-03,12,2024,1,2024,int:Acme,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Energy,int:Implementation,Implementation,66,23,678,1286,Hours,SEK,29271,EUR,100,sqm,True
Tanner Anderson,int:Tanner Anderson,int:Senior Solution Architect,tanner.anderson@example.com,tanneranderson,ext_75984d23,75984d23,cv_75984d23,689-464-6528x092,475.972.1586x24150,1969,Architecture,USA,Polish,04974e7b,5b9fc8c2,2025-12-19,2025-08-18,9,2018,9,2021,int:Acme,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Implementation,Implementation,22,107,358,766,Hours,EUR,110939,SEK,600,sqm,False
Tanner Anderson,int:Tanner Anderson,int:Senior Solution Architect,tanner.anderson@example.com,tanneranderson,ext_75984d23,75984d23,cv_75984d23,689-464-6528x092,475.972.1586x24150,1969,Architecture,USA,Polish,19dea1ff,51f7d791,2025-08-22,2025-01-27,3,2015,6,2015,int:Acme,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Health,int:Advisory,Advisory,72,81,472,176,Budget,EUR,41387,EUR,400,sqm,True
Phillip Elliott,int:Phillip Elliott,int:Lead Enterprise Architect,phillip.elliott@example.com,phillipelliott,ext_e11ae844,e11ae844,cv_e11ae844,(976)917-0758,512.215.1342x2849,1981,Architecture,Ireland,Danish,8f4660be,235afca4,2026-02-25,2025-06-23,2,2017,7,2020,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Implementation,Advisory,23,104,289,980,Hours,GBP,100440,SEK,1000,sqm,False
Phillip Elliott,int:Phillip Elliott,int:Lead Enterprise Architect,phillip.elliott@example.com,phillipelliott,ext_e11ae844,e11ae844,cv_e11ae844,(976)917-0758,512.215.1342x2849,1981,Architecture,Ireland,Danish,d3d55232,2c5e47a1,2025-07-14,2026-01-05,12,2023,6,2025,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Energy,int:Implementation,Implementation,80,59,554,604,Hours,GBP,202922,SEK,500,sqm,True
Phillip Elliott,int:Phillip Elliott,int:Lead Enterprise Architect,phillip.elliott@example.com,phillipelliott,ext_e11ae844,e11ae844,cv_e11ae844,(976)917-0758,512.215.1342x2849,1981,Architecture,Ireland,Danish,44b61906,9d29eb48,2026-04-01,2024-04-12,11,2025,7,2026,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Finance,int:Implementation,Implementation,34,100,295,678,Budget,GBP,102594,GBP,700,sqm,True
Phillip Elliott,int:Phillip Elliott,int:Lead Enterprise Architect,phillip.elliott@example.com,phillipelliott,ext_e11ae844,e11ae844,cv_e11ae844,(976)917-0758,512.215.1342x2849,1981,Architecture,Ireland,Danish,df8a7cda,0e0601a3,2025-10-29,2026-01-03,3,2020,7,2021,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Implementation,Implementation,71,96,106,853,Hours,NOK,143838,GBP,900,sqm,True
Phillip Elliott,int:Phillip Elliott,int:Lead Enterprise Architect,phillip.elliott@example.com,phillipelliott,ext_e11ae844,e11ae844,cv_e11ae844,(976)917-0758,512.215.1342x2849,1981,Architecture,Ireland,Danish,1278fb58,22946ec4,2024-12-07,2026-01-20,8,2023,3,2023,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Implementation,Implementation,41,48,516,1062,Budget,EUR,74869,SEK,300,sqm,False
Phillip Elliott,int:Phillip Elliott,int:Lead Enterprise Architect,phillip.elliott@example.com,phillipelliott,ext_e11ae844,e11ae844,cv_e11ae844,(976)917-0758,512.215.1342x2849,1981,Architecture,Ireland,Danish,0e2b8e17,e623f01d,2025-01-19,2025-01-09,8,2014,12,2017,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Health,int:Advisory,Implementation,83,84,374,1343,Budget,NOK,62757,EUR,800,sqm,False
Anthony Day,int:Anthony Day,int:Senior Data Scientist,anthony.day@example.com,anthonyday,ext_aad93073,aad93073,cv_aad93073,392.761.3715x04165,(701)277-7490,1995,AI/ML,United Kingdom,Swedish,b2f9f811,1a08b447,2025-02-09,2024-11-03,12,2019,7,2020,int:Contoso,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Energy,int:Implementation,Implementation,34,29,506,352,Budget,NOK,136789,EUR,1000,sqm,True
Anthony Day,int:Anthony Day,int:Senior Data Scientist,anthony.day@example.com,anthonyday,ext_aad93073,aad93073,cv_aad93073,392.761.3715x04165,(701)277-7490,1995,AI/ML,United Kingdom,Swedish,51a1079d,c1f05328,2025-09-03,2024-09-13,5,2017,1,2018,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Implementation,Advisory,61,81,653,1774,Budget,SEK,75413,EUR,300,sqm,True
Anthony Day,int:Anthony Day,int:Senior Data Scientist,anthony.day@example.com,anthonyday,ext_aad93073,aad93073,cv_aad93073,392.761.3715x04165,(701)277-7490,1995,AI/ML,United Kingdom,Swedish,c8aad816,42b51974,2024-11-07,2024-10-09,10,2025,4,2025,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Health,int:Advisory,Advisory,72,72,366,1757,Budget,GBP,161991,NOK,100,sqm,False
Anthony Day,int:Anthony Day,int:Senior Data Scientist,anthony.day@example.com,anthonyday,ext_aad93073,aad93073,cv_aad93073,392.761.3715x04165,(701)277-7490,1995,AI/ML,United Kingdom,Swedish,785cc30a,c55a2282,2025-01-28,2025-09-28,1,2024,9,2025,int:Acme,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Implementation,Advisory,73,151,754,1339,Budget,SEK,98313,NOK,900,sqm,True
Anthony Day,int:Anthony Day,int:Senior Data Scientist,anthony.day@example.com,anthonyday,ext_aad93073,aad93073,cv_aad93073,392.761.3715x04165,(701)277-7490,1995,AI/ML,United Kingdom,Swedish,402acd22,42b69577,2025-07-27,2025-04-23,11,2025,2,2026,int:Acme,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Energy,int:Advisory,Implementation,60,44,826,1359,Budget,NOK,157936,EUR,600,sqm,True
Derek Murray,int:Derek Murray,int:Consultant Backend Engineer,derek.murray@example.org,derekmurray,ext_1d24bd04,1d24bd04,cv_1d24bd04,+1-897-359-2304x5018,(342)636-1032x6642,1977,Software Engineering,India,British,de4cafa2,46c2ef9f,2025-03-16,2026-02-12,7,2018,7,2022,int:Globex,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Advisory,Advisory,35,23,638,1504,Hours,NOK,83550,SEK,1000,sqm,True
Derek Murray,int:Derek Murray,int:Consultant Backend Engineer,derek.murray@example.org,derekmurray,ext_1d24bd04,1d24bd04,cv_1d24bd04,+1-897-359-2304x5018,(342)636-1032x6642,1977,Software Engineering,India,British,f094d237,808da94e,2025-10-27,2026-03-08,1,2015,10,2019,int:Acme,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Implementation,Advisory,46,141,945,768,Hours,SEK,26544,SEK,300,sqm,False
Derek Murray,int:Derek Murray,int:Consultant Backend Engineer,derek.murray@example.org,derekmurray,ext_1d24bd04,1d24bd04,cv_1d24bd04,+1-897-359-2304x5018,(342)636-1032x6642,1977,Software Engineering,India,British,873ab220,f861074c,2025-10-07,2025-10-29,2,2015,6,2019,int:Globex,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Finance,int:Implementation,Implementation,80,185,966,1928,Hours,EUR,212075,GBP,500,sqm,True
Derek Murray,int:Derek Murray,int:Consultant Backend Engineer,derek.murray@example.org,derekmurray,ext_1d24bd04,1d24bd04,cv_1d24bd04,+1-897-359-2304x5018,(342)636-1032x6642,1977,Software Engineering,India,British,9b883776,e69f92c1,2025-02-16,2025-05-20,9,2022,9,2022,int:Contoso,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Health,int:Advisory,Implementation,61,115,713,1811,Budget,EUR,230796,GBP,600,sqm,False
Derek Murray,int:Derek Murray,int:Consultant Backend Engineer,derek.murray@example.org,derekmurray,ext_1d24bd04,1d24bd04,cv_1d24bd04,+1-897-359-2304x5018,(342)636-1032x6642,1977,Software Engineering,India,British,5937aca1,1a141979,2024-09-23,2025-07-28,5,2022,6,2022,int:Globex,Contoso,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Health,Finance,int:Implementation,Implementation,66,47,197,1390,Budget,SEK,210772,GBP,1000,sqm,True
Derek Murray,int:Derek Murray,int:Consultant Backend Engineer,derek.murray@example.org,derekmurray,ext_1d24bd04,1d24bd04,cv_1d24bd04,+1-897-359-2304x5018,(342)636-1032x6642,1977,Software Engineering,India,British,8edc0a35,6f15c402,2025-12-12,2025-03-16,4,2016,4,2017,int:Globex,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Finance,int:Advisory,Implementation,21,168,793,509,Budget,GBP,58651,NOK,700,sqm,True
Brent Gray,int:Brent Gray,int:Lead Solution Architect,brent.gray@example.org,brentgray,ext_1256fd59,1256fd59,cv_1256fd59,964.692.5158x3776,001-896-316-5926,1993,Architecture,Ireland,Polish,dfffbef3,98bab5a4,2024-08-31,2025-09-03,1,2024,11,2025,int:Acme,Globex,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Energy,Finance,int:Implementation,Implementation,47,23,662,419,Budget,NOK,12045,NOK,800,sqm,True
Jason Murphy,int:Jason Murphy,int:Principal Full-stack Engineer,jason.murphy@example.org,jasonmurphy,ext_595b1c99,595b1c99,cv_595b1c99,3856732788,261.374.2243x864,2001,Software Engineering,Spain,British,808ca64b,05c7bf71,2025-06-05,2025-05-14,10,2019,10,2019,int:Contoso,Acme,int:Confidential Client,Confidential Client,int:Delivered analytics platform.,Delivered analytics platform.,"int:Data lake, pipelines, BI.","Data lake, pipelines, BI.",int:Finance,Health,int:Implementation,Advisory,62,122,917,1756,Budget,GBP,51234,EUR,400,sqm,False
