Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month from,Year from,Month to,Year to,Highlighted,Employer,Description,Long Description
John Walsh,int:John Walsh,int:Associate DevOps Engineer,john.walsh@example.org,johnwalsh,ext_0cc96594,0cc96594,cv_0cc96594,6312089071,440-711-9393,1981,Cloud Engineering,United Kingdom,Polish,57f23353,27ec352d,2023-09-17,2024-01-11,8,2011,3,2015,False,RetailCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Katie Boyd,int:Katie Boyd,int:Consultant Data Architect,katie.boyd@example.org,katieboyd,ext_e538b6da,e538b6da,cv_e538b6da,5123495528,290-383-3428,1992,Architecture,United Kingdom,Danish,2386d3e4,67364d3c,2025-05-25,2024-11-08,2,2022,11,2024,True,HealthCorp,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Katie Boyd,int:Katie Boyd,int:Consultant Data Architect,katie.boyd@example.org,katieboyd,ext_e538b6da,e538b6da,cv_e538b6da,5123495528,290-383-3428,1992,Architecture,United Kingdom,Danish,90459a2e,9f29f125,2025-01-10,2024-09-08,12,2011,4,2015,False,RetailCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Katie Boyd,int:Katie Boyd,int:Consultant Data Architect,katie.boyd@example.org,katieboyd,ext_e538b6da,e538b6da,cv_e538b6da,5123495528,290-383-3428,1992,Architecture,United Kingdom,Danish,439d7a07,7080b8f3,2024-09-24,2024-10-14,11,2017,1,2017,False,HealthCorp,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Katie Boyd,int:Katie Boyd,int:Consultant Data Architect,katie.boyd@example.org,katieboyd,ext_e538b6da,e538b6da,cv_e538b6da,5123495528,290-383-3428,1992,Architecture,United Kingdom,Danish,d4bca372,7a4aa2e2,2026-03-04,2023-04-16,10,2022,9,2022,True,HealthCorp,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Courtney Hill,int:Courtney Hill,int:Principal Project Manager,courtney.hill@example.org,courtneyhill,ext_fc5efe0a,fc5efe0a,cv_fc5efe0a,787.859.2712,(638)236-1517x18275,1985,Delivery Management,Ireland,Danish,be479224,4ea0cacf,2025-04-23,2025-09-16,4,2023,10,2024,True,ConsultCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Courtney Hill,int:Courtney Hill,int:Principal Project Manager,courtney.hill@example.org,courtneyhill,ext_fc5efe0a,fc5efe0a,cv_fc5efe0a,787.859.2712,(638)236-1517x18275,1985,Delivery Management,Ireland,Danish,d49effcc,50c93f19,2025-08-22,2025-12-18,1,2013,10,2014,False,RetailCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Courtney Hill,int:Courtney Hill,int:Principal Project Manager,courtney.hill@example.org,courtneyhill,ext_fc5efe0a,fc5efe0a,cv_fc5efe0a,787.859.2712,(638)236-1517x18275,1985,Delivery Management,Ireland,Danish,4251b5ec,33d8d9ae,2025-12-20,2025-02-12,9,2014,12,2017,True,RetailCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Chris Mitchell,int:Chris Mitchell,int:Lead Data Platform Engineer,chris.mitchell@mail.test,chrismitchell,ext_a3fb4bbb,a3fb4bbb,cv_a3fb4bbb,957-516-4794,+1-264-963-1752,1984,Data Engineering,United Kingdom,Danish,b5b7c78f,02b85109,2023-05-15,2026-01-09,2,2016,4,2016,False,Acme Bank,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Chris Mitchell,int:Chris Mitchell,int:Lead Data Platform Engineer,chris.mitchell@mail.test,chrismitchell,ext_a3fb4bbb,a3fb4bbb,cv_a3fb4bbb,957-516-4794,+1-264-963-1752,1984,Data Engineering,United Kingdom,Danish,504c02a1,c99190e8,2025-10-25,2023-10-10,5,2016,10,2019,False,HealthCorp,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Joseph Flores,int:Joseph Flores,int:Senior Data Scientist,joseph.flores@example.com,josephflores,ext_6d85ea7f,6d85ea7f,cv_6d85ea7f,+1-716-578-1126x69121,939-861-3674x99465,1968,AI/ML,Australia,British,309f3051,25e3b964,2024-06-08,2023-10-14,6,2018,10,2018,False,ConsultCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Joseph Flores,int:Joseph Flores,int:Senior Data Scientist,joseph.flores@example.com,josephflores,ext_6d85ea7f,6d85ea7f,cv_6d85ea7f,+1-716-578-1126x69121,939-861-3674x99465,1968,AI/ML,Australia,British,43e90822,44bde81c,2024-02-22,2023-11-24,6,2022,9,2023,False,Energia,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Joseph Flores,int:Joseph Flores,int:Senior Data Scientist,joseph.flores@example.com,josephflores,ext_6d85ea7f,6d85ea7f,cv_6d85ea7f,+1-716-578-1126x69121,939-861-3674x99465,1968,AI/ML,Australia,British,1a8dd614,199eae7f,2024-02-05,2025-09-17,10,2014,7,2019,True,Energia,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Jesse Benson,int:Jesse Benson,int:Principal Solution Architect,jesse.benson@example.com,jessebenson,ext_dc269dac,dc269dac,cv_dc269dac,+1-287-273-4778x48588,(916)875-6770x02842,1996,Architecture,United Kingdom,Danish,6644005a,17ad97cc,2024-02-08,2024-07-14,12,2015,1,2016,True,ConsultCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Jesse Benson,int:Jesse Benson,int:Principal Solution Architect,jesse.benson@example.com,jessebenson,ext_dc269dac,dc269dac,cv_dc269dac,+1-287-273-4778x48588,(916)875-6770x02842,1996,Architecture,United Kingdom,Danish,89d1ba67,57e2822c,2025-09-29,2024-08-01,10,2021,5,2024,True,Acme Bank,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Jesse Benson,int:Jesse Benson,int:Principal Solution Architect,jesse.benson@example.com,jessebenson,ext_dc269dac,dc269dac,cv_dc269dac,+1-287-273-4778x48588,(916)875-6770x02842,1996,Architecture,United Kingdom,Danish,a575bc69,5b5c87d6,2024-09-26,2023-04-06,12,2010,11,2011,False,RetailCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Jesse Benson,int:Jesse Benson,int:Principal Solution Architect,jesse.benson@example.com,jessebenson,ext_dc269dac,dc269dac,cv_dc269dac,+1-287-273-4778x48588,(916)875-6770x02842,1996,Architecture,United Kingdom,Danish,f1678f7e,7b490fa2,2025-05-04,2023-05-11,2,2016,4,2016,True,Energia,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Jesse Benson,int:Jesse Benson,int:Principal Solution Architect,jesse.benson@example.com,jessebenson,ext_dc269dac,dc269dac,cv_dc269dac,+1-287-273-4778x48588,(916)875-6770x02842,1996,Architecture,United Kingdom,Danish,b3d27c2a,c4cbe06b,2025-12-04,2026-02-21,7,2016,8,2016,False,Acme Bank,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Jesse Benson,int:Jesse Benson,int:Principal Solution Architect,jesse.benson@example.com,jessebenson,ext_dc269dac,dc269dac,cv_dc269dac,+1-287-273-4778x48588,(916)875-6770x02842,1996,Architecture,United Kingdom,Danish,e75be8db,8fbf8365,2024-05-09,2023-05-25,8,2021,12,2024,True,Energia,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Jasmine Brown,int:Jasmine Brown,int:Principal Data Engineer,jasmine.brown@example.com,jasminebrown,ext_24f25d16,24f25d16,cv_24f25d16,(946)971-9788,+1-728-606-4796,1968,Data Engineering,United Kingdom,British,5608132a,c36c3b33,2024-09-24,2025-04-08,9,2011,4,2015,True,Energia,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Jasmine Brown,int:Jasmine Brown,int:Principal Data Engineer,jasmine.brown@example.com,jasminebrown,ext_24f25d16,24f25d16,cv_24f25d16,(946)971-9788,+1-728-606-4796,1968,Data Engineering,United Kingdom,British,5be169d6,4dbf831b,2025-02-16,2025-09-30,6,2016,2,2020,True,Acme Bank,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Jasmine Brown,int:Jasmine Brown,int:Principal Data Engineer,jasmine.brown@example.com,jasminebrown,ext_24f25d16,24f25d16,cv_24f25d16,(946)971-9788,+1-728-606-4796,1968,Data Engineering,United Kingdom,British,31da6c06,a9a68295,2025-08-12,2026-01-25,4,2016,2,2020,True,Acme Bank,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Jasmine Brown,int:Jasmine Brown,int:Principal Data Engineer,jasmine.brown@example.com,jasminebrown,ext_24f25d16,24f25d16,cv_24f25d16,(946)971-9788,+1-728-606-4796,1968,Data Engineering,United Kingdom,British,8d011a3f,10b00268,2023-08-06,2025-02-16,3,2010,7,2010,False,RetailCo,"Worked on data platforms, software delivery and BI.",
Jasmine Brown,int:Jasmine Brown,int:Principal Data Engineer,jasmine.brown@example.com,jasminebrown,ext_24f25d16,24f25d16,cv_24f25d16,(946)971-9788,+1-728-606-4796,1968,Data Engineering,United Kingdom,British,acdd8338,31516d71,2025-01-31,2025-10-20,8,2020,7,2025,False,RetailCo,"Worked on data platforms, software delivery and BI.",
Rick Daniels,int:Rick Daniels,int:Senior AWS Engineer,rick.daniels@example.com,rickdaniels,ext_1c4135ae,1c4135ae,cv_1c4135ae,700-790-2559x05616,(250)733-3491x14152,1973,Cloud Engineering,Australia,Danish,47a207e9,10f91bf6,2024-02-19,2026-02-22,10,2016,1,2021,True,RetailCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Rick Daniels,int:Rick Daniels,int:Senior AWS Engineer,rick.daniels@example.com,rickdaniels,ext_1c4135ae,1c4135ae,cv_1c4135ae,700-790-2559x05616,(250)733-3491x14152,1973,Cloud Engineering,Australia,Danish,551b6fd8,68d5a0f5,2026-01-11,2024-01-29,3,2022,10,2024,True,ConsultCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Rick Daniels,int:Rick Daniels,int:Senior AWS Engineer,rick.daniels@example.com,rickdaniels,ext_1c4135ae,1c4135ae,cv_1c4135ae,700-790-2559x05616,(250)733-3491x14152,1973,Cloud Engineering,Australia,Danish,d8006232,ae977ab1,2024-06-21,2024-02-19,2,2014,1,2016,True,HealthCorp,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Rick Daniels,int:Rick Daniels,int:Senior AWS Engineer,rick.daniels@example.com,rickdaniels,ext_1c4135ae,1c4135ae,cv_1c4135ae,700-790-2559x05616,(250)733-3491x14152,1973,Cloud Engineering,Australia,Danish,e8f8acc4,3767d71f,2023-07-20,2026-01-02,1,2014,9,2018,True,HealthCorp,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Robert Clark,int:Robert Clark,int:Consultant ML Engineer,robert.clark@example.com,robertclark,ext_9e5d2e12,9e5d2e12,cv_9e5d2e12,2767986407,(496)659-1713x5785,1992,AI/ML,United Kingdom,Polish,8c3f6864,05db3779,2025-12-16,2023-06-01,2,2018,5,2018,True,ConsultCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Robert Clark,int:Robert Clark,int:Consultant ML Engineer,robert.clark@example.com,robertclark,ext_9e5d2e12,9e5d2e12,cv_9e5d2e12,2767986407,(496)659-1713x5785,1992,AI/ML,United Kingdom,Polish,d2315f64,25f7ca59,2024-05-28,2026-03-09,3,2024,11,2024,True,RetailCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Robert Stein,int:Robert Stein,int:Consultant Analytics Engineer,robert.stein@example.com,robertstein,ext_7d476cbd,7d476cbd,cv_7d476cbd,(863)571-8344x049,+1-519-719-5419x876,2001,Data Engineering,Ireland,Norwegian,a2011c45,b492507b,2025-12-07,2025-08-27,9,2010,1,2012,False,HealthCorp,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Robert Stein,int:Robert Stein,int:Consultant Analytics Engineer,robert.stein@example.com,robertstein,ext_7d476cbd,7d476cbd,cv_7d476cbd,(863)571-8344x049,+1-519-719-5419x876,2001,Data Engineering,Ireland,Norwegian,4997b87f,90803a3e,2025-12-27,2025-02-23,2,2015,5,2020,False,RetailCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Brandy Dominguez,int:Brandy Dominguez,int:Associate Backend Engineer,brandy.dominguez@example.com,brandydominguez,ext_4f553f2a,4f553f2a,cv_4f553f2a,848-646-8536,+1-687-882-0829x737,1978,Software Engineering,United Kingdom,British,7b7e00ee,efaca9c1,2024-02-23,2024-09-12,8,2023,8,2024,False,Energia,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Brandy Dominguez,int:Brandy Dominguez,int:Associate Backend Engineer,brandy.dominguez@example.com,brandydominguez,ext_4f553f2a,4f553f2a,cv_4f553f2a,848-646-8536,+1-687-882-0829x737,1978,Software Engineering,United Kingdom,British,e0132b4c,0b027d9b,2024-09-02,2024-06-19,3,2024,8,2024,True,RetailCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Brandy Dominguez,int:Brandy Dominguez,int:Associate Backend Engineer,brandy.dominguez@example.com,brandydominguez,ext_4f553f2a,4f553f2a,cv_4f553f2a,848-646-8536,+1-687-882-0829x737,1978,Software Engineering,United Kingdom,British,9cee88b6,42c818be,2024-12-03,2025-11-23,5,2013,10,2013,False,Energia,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Brandy Dominguez,int:Brandy Dominguez,int:Associate Backend Engineer,brandy.dominguez@example.com,brandydominguez,ext_4f553f2a,4f553f2a,cv_4f553f2a,848-646-8536,+1-687-882-0829x737,1978,Software Engineering,United Kingdom,British,2b4cd19a,4648c8e1,2024-11-20,2024-12-09,3,2014,11,2014,True,RetailCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Melissa Cannon,int:Melissa Cannon,int:Consultant Databricks Engineer,melissa.cannon@example.org,melissacannon,ext_d4585aa8,d4585aa8,cv_d4585aa8,001-608-835-7232,(451)536-4424x93631,1989,Data Engineering,United Kingdom,Swedish,7d718a6c,4921f7b2,2024-08-09,2025-07-19,7,2020,11,2021,False,HealthCorp,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Melissa Cannon,int:Melissa Cannon,int:Consultant Databricks Engineer,melissa.cannon@example.org,melissacannon,ext_d4585aa8,d4585aa8,cv_d4585aa8,001-608-835-7232,(451)536-4424x93631,1989,Data Engineering,United Kingdom,Swedish,1e316e65,078d1b36,2025-12-10,2023-11-15,11,2015,12,2016,True,Energia,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Melissa Cannon,int:Melissa Cannon,int:Consultant Databricks Engineer,melissa.cannon@example.org,melissacannon,ext_d4585aa8,d4585aa8,cv_d4585aa8,001-608-835-7232,(451)536-4424x93631,1989,Data Engineering,United Kingdom,Swedish,fe428247,4704bf28,2026-03-16,2025-02-24,4,2017,2,2020,True,Energia,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Melissa Cannon,int:Melissa Cannon,int:Consultant Databricks Engineer,melissa.cannon@example.org,melissacannon,ext_d4585aa8,d4585aa8,cv_d4585aa8,001-608-835-7232,(451)536-4424x93631,1989,Data Engineering,United Kingdom,Swedish,93f67e27,be77b1b7,2024-07-21,2026-02-06,9,2024,11,2024,True,ConsultCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Omar Smith,int:Omar Smith,int:Principal DevOps Engineer,omar.smith@example.com,omarsmith,ext_924925ac,924925ac,cv_924925ac,5344778660,720-644-8207x001,1980,Cloud Engineering,India,Swedish,3e20cb6d,feec3c39,2025-11-21,2025-10-01,3,2016,6,2018,False,ConsultCo,"Worked on data platforms, software delivery and BI.",
Omar Smith,int:Omar Smith,int:Principal DevOps Engineer,omar.smith@example.com,omarsmith,ext_924925ac,924925ac,cv_924925ac,5344778660,720-644-8207x001,1980,Cloud Engineering,India,Swedish,9715185b,98a31e3d,2023-09-06,2024-06-01,9,2023,11,2025,False,RetailCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Omar Smith,int:Omar Smith,int:Principal DevOps Engineer,omar.smith@example.com,omarsmith,ext_924925ac,924925ac,cv_924925ac,5344778660,720-644-8207x001,1980,Cloud Engineering,India,Swedish,201cd80a,48e0ef2b,2024-07-30,2024-07-11,11,2023,8,2024,False,Energia,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Omar Smith,int:Omar Smith,int:Principal DevOps Engineer,omar.smith@example.com,omarsmith,ext_924925ac,924925ac,cv_924925ac,5344778660,720-644-8207x001,1980,Cloud Engineering,India,Swedish,2513c090,ab781982,2026-01-01,2025-10-21,11,2016,10,2016,True,Acme Bank,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Omar Smith,int:Omar Smith,int:Principal DevOps Engineer,omar.smith@example.com,omarsmith,ext_924925ac,924925ac,cv_924925ac,5344778660,720-644-8207x001,1980,Cloud Engineering,India,Swedish,486eee8c,f6474f80,2024-03-05,2026-03-24,6,2019,9,2023,True,Acme Bank,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Omar Smith,int:Omar Smith,int:Principal DevOps Engineer,omar.smith@example.com,omarsmith,ext_924925ac,924925ac,cv_924925ac,5344778660,720-644-8207x001,1980,Cloud Engineering,India,Swedish,3145871a,08b7849b,2025-06-19,2023-07-27,3,2020,12,2021,False,Acme Bank,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Michael Molina,int:Michael Molina,int:Consultant Frontend Engineer,michael.molina@mail.test,michaelmolina,ext_e06e17d0,e06e17d0,cv_e06e17d0,365-616-2319,313.491.5596x3632,1979,Software Engineering,Ireland,Norwegian,95267d10,400b85a7,2023-06-02,2025-12-27,12,2014,9,2017,True,HealthCorp,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Michael Molina,int:Michael Molina,int:Consultant Frontend Engineer,michael.molina@mail.test,michaelmolina,ext_e06e17d0,e06e17d0,cv_e06e17d0,365-616-2319,313.491.5596x3632,1979,Software Engineering,Ireland,Norwegian,3fc8152e,c5f348c7,2023-07-26,2025-11-09,5,2020,6,2025,True,RetailCo,"Worked on data platforms, software delivery and BI.",Led a small team delivering cloud migration.
Michael Molina,int:Michael Molina,int:Consultant Frontend Engineer,michael.molina@mail.test,michaelmolina,ext_e06e17d0,e06e17d0,cv_e06e17d0,365-616-2319,313.491.5596x3632,1979,Software Engineering,Ireland,Norwegian,a1211bb4,e1a4682a,2025-04-19,2025-12-18,1,2012,8,2016,True,ConsultCo,"Worked on data platforms, software delivery and BI.",
