Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month,Year,Name,Organiser,Long description,Highlighted,Is official masterdata (in #{lang}),Attachments
Azure Fundamentals,int:Susan Sanders,int:Principal Cloud Architect,susan.sanders@example.com,susansanders,ext_05cac1b8,05cac1b8,cv_05cac1b8,701.882.0433x97189,001-707-805-6260,1996,Architecture,Slovenia,Swedish,b22174f1,5cbb8a59,2025-09-02,2024-08-03,6,2025,Azure Fundamentals,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Susan Sanders,int:Principal Cloud Architect,susan.sanders@example.com,susansanders,ext_05cac1b8,05cac1b8,cv_05cac1b8,701.882.0433x97189,001-707-805-6260,1996,Architecture,Slovenia,Swedish,68dd26d2,16bb993d,2025-11-16,2024-05-24,6,2018,AWS Solutions Architect,Udemy,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:Susan Sanders,int:Principal Cloud Architect,susan.sanders@example.com,susansanders,ext_05cac1b8,05cac1b8,cv_05cac1b8,701.882.0433x97189,001-707-805-6260,1996,Architecture,Slovenia,Swedish,1fc7a7d4,e03923e0,2025-08-24,2024-08-26,4,2023,Power BI,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
AWS Solutions Architect,int:Susan Sanders,int:Principal Cloud Architect,susan.sanders@example.com,susansanders,ext_05cac1b8,05cac1b8,cv_05cac1b8,701.882.0433x97189,001-707-805-6260,1996,Architecture,Slovenia,Swedish,dfcff976,138634c2,2026-01-30,2025-07-24,1,2025,AWS Solutions Architect,Databricks,Intensive 3-day workshop.,True,int:No,certificate.pdf
Azure Fundamentals,int:Susan Sanders,int:Principal Cloud Architect,susan.sanders@example.com,susansanders,ext_05cac1b8,05cac1b8,cv_05cac1b8,701.882.0433x97189,001-707-805-6260,1996,Architecture,Slovenia,Swedish,c851baca,1590e22f,2025-04-15,2024-06-05,1,2019,Azure Fundamentals,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Susan Sanders,int:Principal Cloud Architect,susan.sanders@example.com,susansanders,ext_05cac1b8,05cac1b8,cv_05cac1b8,701.882.0433x97189,001-707-805-6260,1996,Architecture,Slovenia,Swedish,8dcbe02c,22bbfd0f,2024-10-06,2025-05-30,2,2019,Power BI,AWS,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Jennifer Jones,int:Principal C# Developer,jennifer.jones@example.com,jenniferjones,ext_356deeb0,356deeb0,cv_356deeb0,611-818-2422x412,+1-720-695-2004x61526,1983,Software Engineering,Australia,Polish,bf1ad6a5,b5acfb3b,2026-02-11,2024-08-29,5,2022,SQL Advanced,Microsoft,Intensive 3-day workshop.,True,int:No,certificate.pdf
Azure Fundamentals,int:Jennifer Jones,int:Principal C# Developer,jennifer.jones@example.com,jenniferjones,ext_356deeb0,356deeb0,cv_356deeb0,611-818-2422x412,+1-720-695-2004x61526,1983,Software Engineering,Australia,Polish,2e296c31,211e087a,2025-05-07,2024-12-15,8,2020,Azure Fundamentals,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Power BI,int:Jennifer Jones,int:Principal C# Developer,jennifer.jones@example.com,jenniferjones,ext_356deeb0,356deeb0,cv_356deeb0,611-818-2422x412,+1-720-695-2004x61526,1983,Software Engineering,Australia,Polish,e829ee9b,4c71443a,2024-12-26,2025-07-26,1,2021,Power BI,Coursera,,False,int:Yes,certificate.pdf
Power BI,int:Jennifer Jones,int:Principal C# Developer,jennifer.jones@example.com,jenniferjones,ext_356deeb0,356deeb0,cv_356deeb0,611-818-2422x412,+1-720-695-2004x61526,1983,Software Engineering,Australia,Polish,c4014c1e,d28ef634,2025-12-26,2025-01-31,5,2018,Power BI,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
SQL Advanced,int:Hannah Burton,int:Associate .NET Engineer,hannah.burton@mail.test,hannahburton,ext_68081bf9,68081bf9,cv_68081bf9,(610)233-9937x8861,578-461-7063x04891,1979,Software Engineering,Spain,Norwegian,f087785c,48281ff4,2025-09-13,2024-11-08,12,2021,SQL Advanced,AWS,Intensive 3-day workshop.,False,int:No,
Power BI,int:Hannah Burton,int:Associate .NET Engineer,hannah.burton@mail.test,hannahburton,ext_68081bf9,68081bf9,cv_68081bf9,(610)233-9937x8861,578-461-7063x04891,1979,Software Engineering,Spain,Norwegian,23e1ab9d,4718039f,2025-06-12,2025-02-17,12,2019,Power BI,Coursera,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Power BI,int:Hannah Burton,int:Associate .NET Engineer,hannah.burton@mail.test,hannahburton,ext_68081bf9,68081bf9,cv_68081bf9,(610)233-9937x8861,578-461-7063x04891,1979,Software Engineering,Spain,Norwegian,dbb8e2be,e342fa3f,2025-02-27,2026-01-25,3,2018,Power BI,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Hannah Burton,int:Associate .NET Engineer,hannah.burton@mail.test,hannahburton,ext_68081bf9,68081bf9,cv_68081bf9,(610)233-9937x8861,578-461-7063x04891,1979,Software Engineering,Spain,Norwegian,0ad9da47,4fc97a2d,2024-09-03,2025-05-17,10,2025,SQL Advanced,Coursera,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Power BI,int:Curtis Barton,int:Senior Data Platform Engineer,curtis.barton@mail.test,curtisbarton,ext_f51feb6a,f51feb6a,cv_f51feb6a,896-971-8325x8238,6076942007,1997,Data Engineering,United Kingdom,British,a1acd3b1,d05a1d18,2024-12-27,2024-11-14,1,2019,Power BI,AWS,,False,int:Yes,certificate.pdf
Power BI,int:Curtis Barton,int:Senior Data Platform Engineer,curtis.barton@mail.test,curtisbarton,ext_f51feb6a,f51feb6a,cv_f51feb6a,896-971-8325x8238,6076942007,1997,Data Engineering,United Kingdom,British,c72bdadf,c54592ae,2025-02-09,2026-03-17,10,2021,Power BI,Databricks,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:David Riggs,int:Principal C# Developer,david.riggs@example.org,davidriggs,ext_5a8420ed,5a8420ed,cv_5a8420ed,935-253-7950x209,2269876811,1986,Software Engineering,Spain,British,10f0e6ee,f5523c10,2024-07-11,2025-03-10,6,2025,Power BI,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:David Riggs,int:Principal C# Developer,david.riggs@example.org,davidriggs,ext_5a8420ed,5a8420ed,cv_5a8420ed,935-253-7950x209,2269876811,1986,Software Engineering,Spain,British,d93819e9,a4468357,2025-11-12,2026-01-06,6,2020,Databricks Lakehouse,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:David Riggs,int:Principal C# Developer,david.riggs@example.org,davidriggs,ext_5a8420ed,5a8420ed,cv_5a8420ed,935-253-7950x209,2269876811,1986,Software Engineering,Spain,British,1ecb7d89,819a694b,2024-05-03,2025-07-17,3,2022,Power BI,Coursera,,False,int:Yes,certificate.pdf
Power BI,int:David Riggs,int:Principal C# Developer,david.riggs@example.org,davidriggs,ext_5a8420ed,5a8420ed,cv_5a8420ed,935-253-7950x209,2269876811,1986,Software Engineering,Spain,British,729b3fde,83f7f98d,2026-03-04,2024-09-26,4,2022,Power BI,AWS,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:David Riggs,int:Principal C# Developer,david.riggs@example.org,davidriggs,ext_5a8420ed,5a8420ed,cv_5a8420ed,935-253-7950x209,2269876811,1986,Software Engineering,Spain,British,ee41fc0d,07a7e777,2024-07-02,2024-12-23,1,2020,Power BI,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Kimberly Reed,int:Principal Delivery Manager,kimberly.reed@example.org,kimberlyreed,ext_4746b284,4746b284,cv_4746b284,+1-215-569-5620x17537,001-604-953-1943x3750,1980,Delivery Management,United Kingdom,Norwegian,d9c43566,204089a2,2024-09-28,2026-03-10,10,2022,AWS Solutions Architect,Udemy,,False,int:Yes,certificate.pdf
Azure Fundamentals,int:Kimberly Reed,int:Principal Delivery Manager,kimberly.reed@example.org,kimberlyreed,ext_4746b284,4746b284,cv_4746b284,+1-215-569-5620x17537,001-604-953-1943x3750,1980,Delivery Management,United Kingdom,Norwegian,262f46d0,ea5134d0,2026-02-02,2024-12-30,9,2024,Azure Fundamentals,Coursera,,True,int:Yes,certificate.pdf
Azure Fundamentals,int:William Peterson,int:Consultant Oracle Engineer,william.peterson@example.com,williampeterson,ext_d7a7e47c,d7a7e47c,cv_d7a7e47c,+1-308-994-8706x05664,558.703.0468x7506,1979,Cloud Engineering,USA,Norwegian,f44086cc,3a51ff7d,2024-09-20,2025-09-25,1,2024,Azure Fundamentals,Microsoft,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Melissa Short,int:Senior Kubernetes Engineer,melissa.short@example.com,melissashort,ext_88f99f95,88f99f95,cv_88f99f95,790-636-1332,510-376-0954,1971,Cloud Engineering,India,Swedish,308b0a0d,ea941932,2024-10-24,2025-05-14,5,2025,AWS Solutions Architect,Coursera,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Cynthia Poole,int:Senior Data Engineer,cynthia.poole@mail.test,cynthiapoole,ext_39a0c4f0,39a0c4f0,cv_39a0c4f0,810-580-4661,+1-990-776-7699x150,1996,Data Engineering,United Kingdom,Polish,ef0ec1da,f9dc9164,2025-12-09,2025-12-03,9,2020,Databricks Lakehouse,Internal,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Databricks Lakehouse,int:Jasmine Graham,int:Consultant AI Engineer,jasmine.graham@example.com,jasminegraham,ext_32daa1a9,32daa1a9,cv_32daa1a9,001-431-610-9193,(867)797-2320x024,1989,AI/ML,Australia,Norwegian,e97000ab,d72ebea9,2025-07-29,2026-02-14,6,2019,Databricks Lakehouse,Databricks,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Databricks Lakehouse,int:Jasmine Graham,int:Consultant AI Engineer,jasmine.graham@example.com,jasminegraham,ext_32daa1a9,32daa1a9,cv_32daa1a9,001-431-610-9193,(867)797-2320x024,1989,AI/ML,Australia,Norwegian,9caef2e9,d50f4080,2025-06-10,2024-06-14,11,2024,Databricks Lakehouse,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Jasmine Graham,int:Consultant AI Engineer,jasmine.graham@example.com,jasminegraham,ext_32daa1a9,32daa1a9,cv_32daa1a9,001-431-610-9193,(867)797-2320x024,1989,AI/ML,Australia,Norwegian,787f2dc9,1c0b4d3a,2025-10-07,2026-01-20,6,2024,Power BI,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
Databricks Lakehouse,int:Jasmine Graham,int:Consultant AI Engineer,jasmine.graham@example.com,jasminegraham,ext_32daa1a9,32daa1a9,cv_32daa1a9,001-431-610-9193,(867)797-2320x024,1989,AI/ML,Australia,Norwegian,0c2c8f82,4d7ade7a,2024-08-28,2025-12-19,2,2024,Databricks Lakehouse,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Jasmine Graham,int:Consultant AI Engineer,jasmine.graham@example.com,jasminegraham,ext_32daa1a9,32daa1a9,cv_32daa1a9,001-431-610-9193,(867)797-2320x024,1989,AI/ML,Australia,Norwegian,ce6a3d6c,6dcb2019,2025-07-21,2025-05-08,12,2018,Power BI,AWS,,False,int:No,certificate.pdf
Databricks Lakehouse,int:Jasmine Graham,int:Consultant AI Engineer,jasmine.graham@example.com,jasminegraham,ext_32daa1a9,32daa1a9,cv_32daa1a9,001-431-610-9193,(867)797-2320x024,1989,AI/ML,Australia,Norwegian,f3d2bfef,bc4f8c9a,2025-05-31,2026-02-05,3,2020,Databricks Lakehouse,AWS,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Jessica Sheppard,int:Consultant Data Platform Engineer,jessica.sheppard@mail.test,jessicasheppard,ext_94e00b85,94e00b85,cv_94e00b85,498-222-7495x4508,388.706.5333,1973,Data Engineering,India,British,9d1ac507,02cee295,2026-02-04,2026-03-21,2,2025,AWS Solutions Architect,Coursera,Intensive 3-day workshop.,True,int:Yes,
SQL Advanced,int:Jessica Sheppard,int:Consultant Data Platform Engineer,jessica.sheppard@mail.test,jessicasheppard,ext_94e00b85,94e00b85,cv_94e00b85,498-222-7495x4508,388.706.5333,1973,Data Engineering,India,British,5f51cd9b,f295c60e,2026-03-01,2025-09-21,1,2020,SQL Advanced,Coursera,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Jessica Sheppard,int:Consultant Data Platform Engineer,jessica.sheppard@mail.test,jessicasheppard,ext_94e00b85,94e00b85,cv_94e00b85,498-222-7495x4508,388.706.5333,1973,Data Engineering,India,British,fb65b840,0a53d8c9,2025-03-23,2024-07-08,7,2021,Azure Fundamentals,Databricks,Intensive 3-day workshop.,False,int:No,certificate.pdf
Power BI,int:Jessica Sheppard,int:Consultant Data Platform Engineer,jessica.sheppard@mail.test,jessicasheppard,ext_94e00b85,94e00b85,cv_94e00b85,498-222-7495x4508,388.706.5333,1973,Data Engineering,India,British,3a03c039,8d71c652,2025-01-14,2025-05-08,1,2025,Power BI,Internal,Intensive 3-day workshop.,True,int:No,certificate.pdf
SQL Advanced,int:Jessica Sheppard,int:Consultant Data Platform Engineer,jessica.sheppard@mail.test,jessicasheppard,ext_94e00b85,94e00b85,cv_94e00b85,498-222-7495x4508,388.706.5333,1973,Data Engineering,India,British,3313a951,3e1ef557,2024-11-17,2025-03-28,10,2025,SQL Advanced,Coursera,Intensive 3-day workshop.,True,int:No,certificate.pdf
AWS Solutions Architect,int:Amanda Webb,int:Senior Full-stack Engineer,amanda.webb@example.org,amandawebb,ext_c9a72ebe,c9a72ebe,cv_c9a72ebe,001-463-662-0501x5081,439.750.0334x234,1985,Software Engineering,United Kingdom,Swedish,e6a7711d,4df5f0dc,2024-12-09,2025-08-28,1,2021,AWS Solutions Architect,Microsoft,,False,int:No,certificate.pdf
Power BI,int:Ryan Simon,int:Lead Enterprise Architect,ryan.simon@example.com,ryansimon,ext_a0a5f3b8,a0a5f3b8,cv_a0a5f3b8,+1-432-830-2410,+1-315-334-7355x2896,1971,Architecture,United Kingdom,Norwegian,09a4923a,dd6c84b8,2024-07-04,2025-12-13,4,2020,Power BI,Udemy,Intensive 3-day workshop.,True,int:No,certificate.pdf
Power BI,int:Joseph Christian,int:Consultant Oracle Engineer,joseph.christian@mail.test,josephchristian,ext_2909f414,2909f414,cv_2909f414,(823)538-6559,2996384253,1997,Cloud Engineering,United Kingdom,Swedish,270d6fcb,4ed8f505,2025-08-22,2024-10-27,12,2023,Power BI,Udemy,,False,int:Yes,certificate.pdf
Power BI,int:Nicole Sanchez,int:Senior DevOps Engineer,nicole.sanchez@example.com,nicolesanchez,ext_07feb8ab,07feb8ab,cv_07feb8ab,833.473.6346,(248)912-1478x539,1976,Cloud Engineering,Australia,Norwegian,34186f7e,b4ba8dc2,2025-04-30,2025-12-12,1,2021,Power BI,AWS,,True,int:Yes,certificate.pdf
Power BI,int:Nicole Sanchez,int:Senior DevOps Engineer,nicole.sanchez@example.com,nicolesanchez,ext_07feb8ab,07feb8ab,cv_07feb8ab,833.473.6346,(248)912-1478x539,1976,Cloud Engineering,Australia,Norwegian,165338d3,74aa00d2,2025-03-09,2026-02-26,4,2021,Power BI,Databricks,Intensive 3-day workshop.,True,int:No,
Azure Fundamentals,int:Nicole Sanchez,int:Senior DevOps Engineer,nicole.sanchez@example.com,nicolesanchez,ext_07feb8ab,07feb8ab,cv_07feb8ab,833.473.6346,(248)912-1478x539,1976,Cloud Engineering,Australia,Norwegian,929a023f,4628b6c8,2024-11-18,2025-02-05,6,2024,Azure Fundamentals,Udemy,Intensive 3-day workshop.,False,int:No,certificate.pdf
SQL Advanced,int:Nicole Sanchez,int:Senior DevOps Engineer,nicole.sanchez@example.com,nicolesanchez,ext_07feb8ab,07feb8ab,cv_07feb8ab,833.473.6346,(248)912-1478x539,1976,Cloud Engineering,Australia,Norwegian,1807017a,f2085955,2024-04-09,2025-03-14,1,2019,SQL Advanced,AWS,,True,int:Yes,certificate.pdf
Power BI,int:Steven Bishop,int:Principal Data Engineer,steven.bishop@example.com,stevenbishop,ext_18adcccc,18adcccc,cv_18adcccc,495.967.7665x75460,341.651.4888,1992,Data Engineering,India,Swedish,87820580,087170a4,2025-02-20,2025-08-30,5,2020,Power BI,Microsoft,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Steven Bishop,int:Principal Data Engineer,steven.bishop@example.com,stevenbishop,ext_18adcccc,18adcccc,cv_18adcccc,495.967.7665x75460,341.651.4888,1992,Data Engineering,India,Swedish,04c65004,382d3148,2024-07-06,2024-10-18,6,2024,Azure Fundamentals,Udemy,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Databricks Lakehouse,int:Steven Bishop,int:Principal Data Engineer,steven.bishop@example.com,stevenbishop,ext_18adcccc,18adcccc,cv_18adcccc,495.967.7665x75460,341.651.4888,1992,Data Engineering,India,Swedish,49350f14,3ff8bdfd,2024-07-19,2026-01-24,11,2018,Databricks Lakehouse,Microsoft,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Power BI,int:Steven Bishop,int:Principal Data Engineer,steven.bishop@example.com,stevenbishop,ext_18adcccc,18adcccc,cv_18adcccc,495.967.7665x75460,341.651.4888,1992,Data Engineering,India,Swedish,5e50664f,a8ff2bf4,2024-12-22,2024-08-07,8,2019,Power BI,Internal,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Steven Bishop,int:Principal Data Engineer,steven.bishop@example.com,stevenbishop,ext_18adcccc,18adcccc,cv_18adcccc,495.967.7665x75460,341.651.4888,1992,Data Engineering,India,Swedish,bc440a79,cf5445eb,2024-04-05,2024-12-28,3,2019,AWS Solutions Architect,Databricks,Intensive 3-day workshop.,False,int:No,certificate.pdf
Azure Fundamentals,int:Steven Bishop,int:Principal Data Engineer,steven.bishop@example.com,stevenbishop,ext_18adcccc,18adcccc,cv_18adcccc,495.967.7665x75460,341.651.4888,1992,Data Engineering,India,Swedish,7109e1a4,daf83462,2024-12-29,2025-06-15,7,2023,Azure Fundamentals,Internal,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
SQL Advanced,int:Melissa White,int:Senior Full-stack Engineer,melissa.white@mail.test,melissawhite,ext_e9043431,e9043431,cv_e9043431,001-907-582-6333,298.777.5153x66377,1988,Software Engineering,United Kingdom,Polish,61a7f1f6,70c9ad68,2024-11-02,2026-03-20,3,2019,SQL Advanced,Udemy,Intensive 3-day workshop.,False,int:No,certificate.pdf
AWS Solutions Architect,int:Jason Salinas,int:Senior MLOps Engineer,jason.salinas@mail.test,jasonsalinas,ext_b0357aa7,b0357aa7,cv_b0357aa7,(892)840-7553,+1-868-845-9090x22599,1980,Data Engineering,Ireland,Swedish,e4832f9f,3ac0c526,2025-05-06,2025-10-15,8,2021,AWS Solutions Architect,Coursera,,False,int:Yes,certificate.pdf
SQL Advanced,int:Jason Salinas,int:Senior MLOps Engineer,jason.salinas@mail.test,jasonsalinas,ext_b0357aa7,b0357aa7,cv_b0357aa7,(892)840-7553,+1-868-845-9090x22599,1980,Data Engineering,Ireland,Swedish,baf4acd5,75181393,2025-09-13,2025-12-14,10,2019,SQL Advanced,Coursera,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:Matthew Beard,int:Senior .NET Engineer,matthew.beard@example.org,matthewbeard,ext_8b248ba0,8b248ba0,cv_8b248ba0,961.686.3715,421-582-0970,1971,Software Engineering,India,Danish,5cc2ccc5,2a28be2d,2025-01-16,2025-07-20,5,2023,Power BI,Coursera,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
Azure Fundamentals,int:Matthew Beard,int:Senior .NET Engineer,matthew.beard@example.org,matthewbeard,ext_8b248ba0,8b248ba0,cv_8b248ba0,961.686.3715,421-582-0970,1971,Software Engineering,India,Danish,ea50254f,bbe2468e,2025-05-12,2025-12-23,3,2024,Azure Fundamentals,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
SQL Advanced,int:Matthew Beard,int:Senior .NET Engineer,matthew.beard@example.org,matthewbeard,ext_8b248ba0,8b248ba0,cv_8b248ba0,961.686.3715,421-582-0970,1971,Software Engineering,India,Danish,b55287d5,d2c0663e,2026-03-01,2024-06-02,4,2025,SQL Advanced,AWS,Intensive 3-day workshop.,True,int:Yes,certificate.pdf
AWS Solutions Architect,int:Matthew Beard,int:Senior .NET Engineer,matthew.beard@example.org,matthewbeard,ext_8b248ba0,8b248ba0,cv_8b248ba0,961.686.3715,421-582-0970,1971,Software Engineering,India,Danish,adb273d2,4b5e4b64,2025-10-26,2025-01-08,3,2020,AWS Solutions Architect,Microsoft,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Azure Fundamentals,int:Matthew Beard,int:Senior .NET Engineer,matthew.beard@example.org,matthewbeard,ext_8b248ba0,8b248ba0,cv_8b248ba0,961.686.3715,421-582-0970,1971,Software Engineering,India,Danish,6827f747,0ae3fd3e,2024-04-24,2025-06-04,2,2025,Azure Fundamentals,Udemy,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Power BI,int:Jacqueline Hill,int:Lead Data Platform Engineer,jacqueline.hill@example.com,jacquelinehill,ext_9b53e872,9b53e872,cv_9b53e872,264-733-4817,502.456.6212x86716,1993,Data Engineering,India,British,a12a40d4,e5d8b7cc,2024-07-04,2024-11-25,4,2020,Power BI,Internal,,False,int:Yes,certificate.pdf
Power BI,int:Jacqueline Hill,int:Lead Data Platform Engineer,jacqueline.hill@example.com,jacquelinehill,ext_9b53e872,9b53e872,cv_9b53e872,264-733-4817,502.456.6212x86716,1993,Data Engineering,India,British,568a5101,8e2e8615,2025-07-03,2024-10-03,12,2019,Power BI,Coursera,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Azure Fundamentals,int:Jacqueline Hill,int:Lead Data Platform Engineer,jacqueline.hill@example.com,jacquelinehill,ext_9b53e872,9b53e872,cv_9b53e872,264-733-4817,502.456.6212x86716,1993,Data Engineering,India,British,b08cdbd1,6a1c3f6c,2024-09-06,2024-12-14,5,2019,Azure Fundamentals,Microsoft,Intensive 3-day workshop.,False,int:Yes,certificate.pdf
Databricks Lakehouse,int:Jacqueline Hill,int:Lead Data Platform Engineer,jacqueline.hill@example.com,jacquelinehill,ext_9b53e872,9b53e872,cv_9b53e872,264-733-4817,502.456.6212x86716,1993,Data Engineering,India,British,a446498c,dfa604cc,2024-06-02,2025-02-28,3,2022,Databricks Lakehouse,Coursera,Intensive 3-day workshop.,True,int:No,certificate.pdf
