Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Year from,Year to,Highlighted,Name,Description
Senior Data Platform Engineer,int:Curtis Barton,int:Senior Data Platform Engineer,curtis.barton@mail.test,curtisbarton,ext_f51feb6a,f51feb6a,cv_f51feb6a,896-971-8325x8238,6076942007,1997,Data Engineering,United Kingdom,British,f3121b6e,868b5c16,2025-11-14,2025-01-16,2022,2023,False,Senior Data Platform Engineer,Progression based on delivery impact.
Associate Databricks Engineer,int:Melissa Burke,int:Consultant Databricks Engineer,melissa.burke@mail.test,melissaburke,ext_73e8431a,73e8431a,cv_73e8431a,+1-865-339-8402x89141,(684)963-9855,1975,Data Engineering,India,Norwegian,50a0aa4d,a0b64aee,2025-08-05,2026-01-14,2019,2020,True,Associate Databricks Engineer,Progression based on delivery impact.
Consultant Databricks Engineer,int:Melissa Burke,int:Consultant Databricks Engineer,melissa.burke@mail.test,melissaburke,ext_73e8431a,73e8431a,cv_73e8431a,+1-865-339-8402x89141,(684)963-9855,1975,Data Engineering,India,Norwegian,32711553,334ae793,2025-04-26,2025-06-07,2020,2021,True,Consultant Databricks Engineer,Progression based on delivery impact.
Consultant C# Developer,int:David Riggs,int:Principal C# Developer,david.riggs@example.org,davidriggs,ext_5a8420ed,5a8420ed,cv_5a8420ed,935-253-7950x209,2269876811,1986,Software Engineering,Spain,British,8287b111,8a16b587,2025-04-15,2025-11-21,2016,2017,True,Consultant C# Developer,Progression based on delivery impact.
Senior C# Developer,int:David Riggs,int:Principal C# Developer,david.riggs@example.org,davidriggs,ext_5a8420ed,5a8420ed,cv_5a8420ed,935-253-7950x209,2269876811,1986,Software Engineering,Spain,British,43ad0be4,c4803266,2024-04-19,2025-09-17,2017,2018,False,Senior C# Developer,Progression based on delivery impact.
Principal C# Developer,int:David Riggs,int:Principal C# Developer,david.riggs@example.org,davidriggs,ext_5a8420ed,5a8420ed,cv_5a8420ed,935-253-7950x209,2269876811,1986,Software Engineering,Spain,British,826bf89d,35b0e47f,2024-08-02,2025-08-27,2018,2019,False,Principal C# Developer,Progression based on delivery impact.
Consultant Delivery Manager,int:Kimberly Reed,int:Principal Delivery Manager,kimberly.reed@example.org,kimberlyreed,ext_4746b284,4746b284,cv_4746b284,+1-215-569-5620x17537,001-604-953-1943x3750,1980,Delivery Management,United Kingdom,Norwegian,1d4e2221,7a5abdcf,2025-06-08,2025-05-11,2016,2017,False,Consultant Delivery Manager,Progression based on delivery impact.
Senior Delivery Manager,int:Kimberly Reed,int:Principal Delivery Manager,kimberly.reed@example.org,kimberlyreed,ext_4746b284,4746b284,cv_4746b284,+1-215-569-5620x17537,001-604-953-1943x3750,1980,Delivery Management,United Kingdom,Norwegian,9a13393b,1b6f73db,2024-08-22,2025-12-20,2017,2018,True,Senior Delivery Manager,Progression based on delivery impact.
Principal Delivery Manager,int:Kimberly Reed,int:Principal Delivery Manager,kimberly.reed@example.org,kimberlyreed,ext_4746b284,4746b284,cv_4746b284,+1-215-569-5620x17537,001-604-953-1943x3750,1980,Delivery Management,United Kingdom,Norwegian,deb50813,53c0a48a,2025-07-29,2025-07-27,2018,2019,False,Principal Delivery Manager,Progression based on delivery impact.
Associate Azure Engineer,int:Ross Wood,int:Associate Azure Engineer,ross.wood@example.com,rosswood,ext_ef2ee397,ef2ee397,cv_ef2ee397,001-593-403-6149x872,692-512-4938,1980,Cloud Engineering,India,Polish,0bda4b72,10bc8ba2,2025-02-19,2026-01-14,2020,2021,True,Associate Azure Engineer,Progression based on delivery impact.
Associate Oracle Engineer,int:William Peterson,int:Consultant Oracle Engineer,william.peterson@example.com,williampeterson,ext_d7a7e47c,d7a7e47c,cv_d7a7e47c,+1-308-994-8706x05664,558.703.0468x7506,1979,Cloud Engineering,USA,Norwegian,f025aa14,c8ecc241,2025-03-26,2026-01-24,2021,2022,True,Associate Oracle Engineer,Progression based on delivery impact.
Consultant Oracle Engineer,int:William Peterson,int:Consultant Oracle Engineer,william.peterson@example.com,williampeterson,ext_d7a7e47c,d7a7e47c,cv_d7a7e47c,+1-308-994-8706x05664,558.703.0468x7506,1979,Cloud Engineering,USA,Norwegian,80d79f1b,06374c25,2025-06-23,2025-05-13,2022,2023,True,Consultant Oracle Engineer,Progression based on delivery impact.
Associate Kubernetes Engineer,int:Melissa Short,int:Senior Kubernetes Engineer,melissa.short@example.com,melissashort,ext_88f99f95,88f99f95,cv_88f99f95,790-636-1332,510-376-0954,1971,Cloud Engineering,India,Swedish,99acc438,b9403ee2,2024-06-02,2026-03-08,2018,2019,False,Associate Kubernetes Engineer,Progression based on delivery impact.
Consultant Kubernetes Engineer,int:Melissa Short,int:Senior Kubernetes Engineer,melissa.short@example.com,melissashort,ext_88f99f95,88f99f95,cv_88f99f95,790-636-1332,510-376-0954,1971,Cloud Engineering,India,Swedish,bc668959,ff2a0cde,2025-10-31,2025-11-24,2019,2020,False,Consultant Kubernetes Engineer,
Senior Kubernetes Engineer,int:Melissa Short,int:Senior Kubernetes Engineer,melissa.short@example.com,melissashort,ext_88f99f95,88f99f95,cv_88f99f95,790-636-1332,510-376-0954,1971,Cloud Engineering,India,Swedish,3d4cb5b6,fe4c1eb6,2025-03-18,2025-03-29,2020,2021,True,Senior Kubernetes Engineer,Progression based on delivery impact.
Consultant DevOps Engineer,int:Daniel Yu,int:Principal DevOps Engineer,daniel.yu@example.org,danielyu,ext_c95fd484,c95fd484,cv_c95fd484,335.305.8319x9717,6068512070,2002,Cloud Engineering,Ireland,British,9cf92926,5038f235,2024-11-10,2025-02-22,2021,2022,True,Consultant DevOps Engineer,Progression based on delivery impact.
Senior DevOps Engineer,int:Daniel Yu,int:Principal DevOps Engineer,daniel.yu@example.org,danielyu,ext_c95fd484,c95fd484,cv_c95fd484,335.305.8319x9717,6068512070,2002,Cloud Engineering,Ireland,British,06921c27,fbb690e4,2024-04-11,2024-09-25,2022,2023,False,Senior DevOps Engineer,Progression based on delivery impact.
Principal DevOps Engineer,int:Daniel Yu,int:Principal DevOps Engineer,daniel.yu@example.org,danielyu,ext_c95fd484,c95fd484,cv_c95fd484,335.305.8319x9717,6068512070,2002,Cloud Engineering,Ireland,British,b51c2cab,e19a0f95,2025-07-22,2024-11-21,2023,2024,True,Principal DevOps Engineer,Progression based on delivery impact.
Associate Data Engineer,int:Cynthia Poole,int:Senior Data Engineer,cynthia.poole@mail.test,cynthiapoole,ext_39a0c4f0,39a0c4f0,cv_39a0c4f0,810-580-4661,+1-990-776-7699x150,1996,Data Engineering,United Kingdom,Polish,fe083eb0,716b047d,2024-12-01,2026-01-28,2018,2019,False,Associate Data Engineer,Progression based on delivery impact.
Consultant Data Engineer,int:Cynthia Poole,int:Senior Data Engineer,cynthia.poole@mail.test,cynthiapoole,ext_39a0c4f0,39a0c4f0,cv_39a0c4f0,810-580-4661,+1-990-776-7699x150,1996,Data Engineering,United Kingdom,Polish,6d8e030c,d072af57,2025-01-20,2024-09-01,2019,2020,True,Consultant Data Engineer,Progression based on delivery impact.
Senior Data Engineer,int:Cynthia Poole,int:Senior Data Engineer,cynthia.poole@mail.test,cynthiapoole,ext_39a0c4f0,39a0c4f0,cv_39a0c4f0,810-580-4661,+1-990-776-7699x150,1996,Data Engineering,United Kingdom,Polish,3d5d94fa,c19dbe86,2024-05-11,2025-01-24,2020,2021,True,Senior Data Engineer,Progression based on delivery impact.
Associate AI Engineer,int:Jasmine Graham,int:Consultant AI Engineer,jasmine.graham@example.com,jasminegraham,ext_32daa1a9,32daa1a9,cv_32daa1a9,001-431-610-9193,(867)797-2320x024,1989,AI/ML,Australia,Norwegian,8b556ffb,d51938dd,2024-04-24,2025-08-18,2018,2019,True,Associate AI Engineer,Progression based on delivery impact.
Consultant AI Engineer,int:Jasmine Graham,int:Consultant AI Engineer,jasmine.graham@example.com,jasminegraham,ext_32daa1a9,32daa1a9,cv_32daa1a9,001-431-610-9193,(867)797-2320x024,1989,AI/ML,Australia,Norwegian,23be023f,9f698856,2026-02-04,2025-08-08,2019,2020,False,Consultant AI Engineer,Progression based on delivery impact.
Associate Data Platform Engineer,int:Jessica Sheppard,int:Consultant Data Platform Engineer,jessica.sheppard@mail.test,jessicasheppard,ext_94e00b85,94e00b85,cv_94e00b85,498-222-7495x4508,388.706.5333,1973,Data Engineering,India,British,fbad9a0a,fec0582f,2024-04-13,2025-11-17,2018,2019,True,Associate Data Platform Engineer,Progression based on delivery impact.
Consultant Data Platform Engineer,int:Jessica Sheppard,int:Consultant Data Platform Engineer,jessica.sheppard@mail.test,jessicasheppard,ext_94e00b85,94e00b85,cv_94e00b85,498-222-7495x4508,388.706.5333,1973,Data Engineering,India,British,ab32ab45,e2ad72bf,2025-02-20,2025-12-30,2019,2020,False,Consultant Data Platform Engineer,Progression based on delivery impact.
Associate MLOps Engineer,int:Joseph Morton,int:Senior MLOps Engineer,joseph.morton@example.org,josephmorton,ext_8087e31e,8087e31e,cv_8087e31e,677.895.9959,921-770-7303x37933,1996,Data Engineering,United Kingdom,Norwegian,deb3c6af,57e2003a,2024-12-08,2025-09-14,2021,2022,False,Associate MLOps Engineer,Progression based on delivery impact.
Consultant MLOps Engineer,int:Joseph Morton,int:Senior MLOps Engineer,joseph.morton@example.org,josephmorton,ext_8087e31e,8087e31e,cv_8087e31e,677.895.9959,921-770-7303x37933,1996,Data Engineering,United Kingdom,Norwegian,9daa486c,b257a50e,2024-05-07,2025-10-28,2022,2023,True,Consultant MLOps Engineer,Progression based on delivery impact.
Senior MLOps Engineer,int:Joseph Morton,int:Senior MLOps Engineer,joseph.morton@example.org,josephmorton,ext_8087e31e,8087e31e,cv_8087e31e,677.895.9959,921-770-7303x37933,1996,Data Engineering,United Kingdom,Norwegian,8b6ba499,3a4e5e54,2025-12-02,2024-04-23,2023,2024,True,Senior MLOps Engineer,
Associate Full-stack Engineer,int:Amanda Webb,int:Senior Full-stack Engineer,amanda.webb@example.org,amandawebb,ext_c9a72ebe,c9a72ebe,cv_c9a72ebe,001-463-662-0501x5081,439.750.0334x234,1985,Software Engineering,United Kingdom,Swedish,55215d8a,c42a9ea4,2026-01-17,2024-04-03,2017,2018,True,Associate Full-stack Engineer,Progression based on delivery impact.
Consultant Full-stack Engineer,int:Amanda Webb,int:Senior Full-stack Engineer,amanda.webb@example.org,amandawebb,ext_c9a72ebe,c9a72ebe,cv_c9a72ebe,001-463-662-0501x5081,439.750.0334x234,1985,Software Engineering,United Kingdom,Swedish,0d5e288e,f15e2848,2025-11-25,2025-10-24,2018,2019,True,Consultant Full-stack Engineer,Progression based on delivery impact.
Senior Full-stack Engineer,int:Amanda Webb,int:Senior Full-stack Engineer,amanda.webb@example.org,amandawebb,ext_c9a72ebe,c9a72ebe,cv_c9a72ebe,001-463-662-0501x5081,439.750.0334x234,1985,Software Engineering,United Kingdom,Swedish,9035e952,13c9451a,2024-11-06,2025-05-18,2019,2020,False,Senior Full-stack Engineer,Progression based on delivery impact.
Senior Enterprise Architect,int:Ryan Simon,int:Lead Enterprise Architect,ryan.simon@example.com,ryansimon,ext_a0a5f3b8,a0a5f3b8,cv_a0a5f3b8,+1-432-830-2410,+1-315-334-7355x2896,1971,Architecture,United Kingdom,Norwegian,282e8d18,9d05d42c,2025-07-23,2025-01-07,2020,2021,False,Senior Enterprise Architect,Progression based on delivery impact.
Principal Enterprise Architect,int:Ryan Simon,int:Lead Enterprise Architect,ryan.simon@example.com,ryansimon,ext_a0a5f3b8,a0a5f3b8,cv_a0a5f3b8,+1-432-830-2410,+1-315-334-7355x2896,1971,Architecture,United Kingdom,Norwegian,238a6b4d,f0ab0478,2025-05-05,2024-05-28,2021,2022,True,Principal Enterprise Architect,Progression based on delivery impact.
Lead Enterprise Architect,int:Ryan Simon,int:Lead Enterprise Architect,ryan.simon@example.com,ryansimon,ext_a0a5f3b8,a0a5f3b8,cv_a0a5f3b8,+1-432-830-2410,+1-315-334-7355x2896,1971,Architecture,United Kingdom,Norwegian,0fc231b0,4b144659,2024-12-17,2026-01-27,2022,2023,True,Lead Enterprise Architect,Progression based on delivery impact.
Associate Oracle Engineer,int:Joseph Christian,int:Consultant Oracle Engineer,joseph.christian@mail.test,josephchristian,ext_2909f414,2909f414,cv_2909f414,(823)538-6559,2996384253,1997,Cloud Engineering,United Kingdom,Swedish,c43181f1,e52ddbed,2025-02-27,2025-06-28,2016,2017,True,Associate Oracle Engineer,Progression based on delivery impact.
Consultant Oracle Engineer,int:Joseph Christian,int:Consultant Oracle Engineer,joseph.christian@mail.test,josephchristian,ext_2909f414,2909f414,cv_2909f414,(823)538-6559,2996384253,1997,Cloud Engineering,United Kingdom,Swedish,59dff42f,9337c7ff,2024-04-03,2025-06-21,2017,2018,False,Consultant Oracle Engineer,Progression based on delivery impact.
Associate Scrum Master,int:Mariah Miller,int:Senior Scrum Master,mariah.miller@example.com,mariahmiller,ext_a9ceed80,a9ceed80,cv_a9ceed80,(489)873-1791,001-885-278-7255x87774,1991,Delivery Management,United Kingdom,Polish,2f9c12b9,23365845,2025-11-02,2024-04-05,2019,2020,False,Associate Scrum Master,
Consultant Scrum Master,int:Mariah Miller,int:Senior Scrum Master,mariah.miller@example.com,mariahmiller,ext_a9ceed80,a9ceed80,cv_a9ceed80,(489)873-1791,001-885-278-7255x87774,1991,Delivery Management,United Kingdom,Polish,50ce92bd,bf0e8b19,2026-01-10,2024-06-25,2020,2021,True,Consultant Scrum Master,Progression based on delivery impact.
Senior Scrum Master,int:Mariah Miller,int:Senior Scrum Master,mariah.miller@example.com,mariahmiller,ext_a9ceed80,a9ceed80,cv_a9ceed80,(489)873-1791,001-885-278-7255x87774,1991,Delivery Management,United Kingdom,Polish,092f0463,d0d20b3b,2024-09-14,2024-06-30,2021,2022,True,Senior Scrum Master,Progression based on delivery impact.
Associate DevOps Engineer,int:Nicole Sanchez,int:Senior DevOps Engineer,nicole.sanchez@example.com,nicolesanchez,ext_07feb8ab,07feb8ab,cv_07feb8ab,833.473.6346,(248)912-1478x539,1976,Cloud Engineering,Australia,Norwegian,db200d69,001ad7dd,2025-08-15,2025-02-24,2017,2018,False,Associate DevOps Engineer,Progression based on delivery impact.
Consultant DevOps Engineer,int:Nicole Sanchez,int:Senior DevOps Engineer,nicole.sanchez@example.com,nicolesanchez,ext_07feb8ab,07feb8ab,cv_07feb8ab,833.473.6346,(248)912-1478x539,1976,Cloud Engineering,Australia,Norwegian,01b09146,24e2c4aa,2026-02-21,2024-11-25,2018,2019,False,Consultant DevOps Engineer,Progression based on delivery impact.
Senior DevOps Engineer,int:Nicole Sanchez,int:Senior DevOps Engineer,nicole.sanchez@example.com,nicolesanchez,ext_07feb8ab,07feb8ab,cv_07feb8ab,833.473.6346,(248)912-1478x539,1976,Cloud Engineering,Australia,Norwegian,bd2fbb74,c8b2bcf2,2024-05-28,2025-02-03,2019,2020,True,Senior DevOps Engineer,Progression based on delivery impact.
Consultant Data Engineer,int:Steven Bishop,int:Principal Data Engineer,steven.bishop@example.com,stevenbishop,ext_18adcccc,18adcccc,cv_18adcccc,495.967.7665x75460,341.651.4888,1992,Data Engineering,India,Swedish,e42edff3,d8b3e70e,2025-03-05,2025-11-04,2017,2018,False,Consultant Data Engineer,Progression based on delivery impact.
Senior Data Engineer,int:Steven Bishop,int:Principal Data Engineer,steven.bishop@example.com,stevenbishop,ext_18adcccc,18adcccc,cv_18adcccc,495.967.7665x75460,341.651.4888,1992,Data Engineering,India,Swedish,14325a13,ca9cb724,2025-10-03,2024-11-01,2018,2019,True,Senior Data Engineer,Progression based on delivery impact.
Principal Data Engineer,int:Steven Bishop,int:Principal Data Engineer,steven.bishop@example.com,stevenbishop,ext_18adcccc,18adcccc,cv_18adcccc,495.967.7665x75460,341.651.4888,1992,Data Engineering,India,Swedish,7f5f4e64,29bdaf41,2024-12-23,2026-02-05,2019,2020,True,Principal Data Engineer,Progression based on delivery impact.
Consultant ML Engineer,int:Nicholas Johnson,int:Principal ML Engineer,nicholas.johnson@example.org,nicholasjohnson,ext_c40061e1,c40061e1,cv_c40061e1,511.715.0835,844-839-2840x445,1975,AI/ML,Slovenia,Norwegian,123947fb,50d6cb5f,2025-01-23,2024-08-07,2021,2022,True,Consultant ML Engineer,Progression based on delivery impact.
Senior ML Engineer,int:Nicholas Johnson,int:Principal ML Engineer,nicholas.johnson@example.org,nicholasjohnson,ext_c40061e1,c40061e1,cv_c40061e1,511.715.0835,844-839-2840x445,1975,AI/ML,Slovenia,Norwegian,428f0607,031c79e3,2024-09-20,2025-05-08,2022,2023,True,Senior ML Engineer,Progression based on delivery impact.
Principal ML Engineer,int:Nicholas Johnson,int:Principal ML Engineer,nicholas.johnson@example.org,nicholasjohnson,ext_c40061e1,c40061e1,cv_c40061e1,511.715.0835,844-839-2840x445,1975,AI/ML,Slovenia,Norwegian,90b77ad1,c7f41c45,2025-10-31,2024-08-28,2023,2024,False,Principal ML Engineer,Progression based on delivery impact.
Associate Full-stack Engineer,int:Melissa White,int:Senior Full-stack Engineer,melissa.white@mail.test,melissawhite,ext_e9043431,e9043431,cv_e9043431,001-907-582-6333,298.777.5153x66377,1988,Software Engineering,United Kingdom,Polish,7f0f8137,27da25c5,2025-04-01,2025-03-15,2019,2020,True,Associate Full-stack Engineer,Progression based on delivery impact.
Consultant Full-stack Engineer,int:Melissa White,int:Senior Full-stack Engineer,melissa.white@mail.test,melissawhite,ext_e9043431,e9043431,cv_e9043431,001-907-582-6333,298.777.5153x66377,1988,Software Engineering,United Kingdom,Polish,4b6af654,62927d9a,2024-11-26,2025-11-11,2020,2021,True,Consultant Full-stack Engineer,
Senior Full-stack Engineer,int:Melissa White,int:Senior Full-stack Engineer,melissa.white@mail.test,melissawhite,ext_e9043431,e9043431,cv_e9043431,001-907-582-6333,298.777.5153x66377,1988,Software Engineering,United Kingdom,Polish,0b7d6e80,ca30fe64,2025-08-10,2026-01-29,2021,2022,False,Senior Full-stack Engineer,Progression based on delivery impact.
Associate MLOps Engineer,int:Jason Salinas,int:Senior MLOps Engineer,jason.salinas@mail.test,jasonsalinas,ext_b0357aa7,b0357aa7,cv_b0357aa7,(892)840-7553,+1-868-845-9090x22599,1980,Data Engineering,Ireland,Swedish,2ab34b48,e0a88c9a,2024-04-13,2026-02-17,2020,2021,False,Associate MLOps Engineer,Progression based on delivery impact.
Consultant MLOps Engineer,int:Jason Salinas,int:Senior MLOps Engineer,jason.salinas@mail.test,jasonsalinas,ext_b0357aa7,b0357aa7,cv_b0357aa7,(892)840-7553,+1-868-845-9090x22599,1980,Data Engineering,Ireland,Swedish,b5846720,75b2379b,2025-02-16,2025-08-10,2021,2022,False,Consultant MLOps Engineer,Progression based on delivery impact.
Senior MLOps Engineer,int:Jason Salinas,int:Senior MLOps Engineer,jason.salinas@mail.test,jasonsalinas,ext_b0357aa7,b0357aa7,cv_b0357aa7,(892)840-7553,+1-868-845-9090x22599,1980,Data Engineering,Ireland,Swedish,eae10aec,de1f8218,2026-01-15,2025-05-29,2022,2023,True,Senior MLOps Engineer,
Associate .NET Engineer,int:Matthew Beard,int:Senior .NET Engineer,matthew.beard@example.org,matthewbeard,ext_8b248ba0,8b248ba0,cv_8b248ba0,961.686.3715,421-582-0970,1971,Software Engineering,India,Danish,512daaed,d534b1fa,2025-07-22,2025-06-29,2016,2017,True,Associate .NET Engineer,Progression based on delivery impact.
