Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month from,Year from,Month to,Year to,Highlighted,Attachments,Place of study,Degree,Description
Christopher Cortez,int:Christopher Cortez,int:Senior Scrum Master,christopher.cortez@example.com,christophercortez,ext_dda8d6ed,dda8d6ed,cv_dda8d6ed,590.414.7546x926,+1-667-362-9160x324,1979,Delivery Management,USA,Swedish,68f998bf,5dcc503a,2025-12-10,2022-07-13,12,2012,11,2015,False,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Tracy Chang,int:Tracy Chang,int:Senior .NET Engineer,tracy.chang@example.com,tracychang,ext_201c711b,201c711b,cv_201c711b,001-937-468-1511x856,838-207-0176x563,1994,Software Engineering,India,Swedish,10a07b04,846e0e5e,2022-10-25,2025-12-20,1,2012,4,2013,False,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Hannah Brewer,int:Hannah Brewer,int:Lead Cloud Architect,hannah.brewer@example.org,hannahbrewer,ext_b0e484cc,b0e484cc,cv_b0e484cc,3415257771,001-372-874-2209x124,2001,Architecture,United Kingdom,Swedish,0c95d106,4c236b69,2022-12-08,2025-04-30,2,2017,8,2021,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Hannah Brewer,int:Hannah Brewer,int:Lead Cloud Architect,hannah.brewer@example.org,hannahbrewer,ext_b0e484cc,b0e484cc,cv_b0e484cc,3415257771,001-372-874-2209x124,2001,Architecture,United Kingdom,Swedish,ed3ee9ca,cd400a2e,2025-07-21,2024-09-03,9,2016,7,2018,False,diploma.pdf,OU,MSc Data Science,
Travis Mcguire,int:Travis Mcguire,int:Senior Frontend Engineer,travis.mcguire@mail.test,travismcguire,ext_a4e24d44,a4e24d44,cv_a4e24d44,(210)542-7523,508.516.4709x006,1994,Software Engineering,Australia,Danish,08f93bfb,3806bb2f,2025-03-17,2022-04-20,9,2011,7,2014,False,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Travis Mcguire,int:Travis Mcguire,int:Senior Frontend Engineer,travis.mcguire@mail.test,travismcguire,ext_a4e24d44,a4e24d44,cv_a4e24d44,(210)542-7523,508.516.4709x006,1994,Software Engineering,Australia,Danish,6743f01b,92751551,2025-07-16,2026-01-31,7,2015,9,2017,False,diploma.pdf,UiO,BSc Computer Science,
Travis Mcguire,int:Travis Mcguire,int:Senior Frontend Engineer,travis.mcguire@mail.test,travismcguire,ext_a4e24d44,a4e24d44,cv_a4e24d44,(210)542-7523,508.516.4709x006,1994,Software Engineering,Australia,Danish,3be613ad,08ffdc6c,2023-04-09,2024-10-20,11,2014,7,2016,False,diploma.pdf,UCL,MSc Data Science,
Heather Torres,int:Heather Torres,int:Lead Solution Architect,heather.torres@example.com,heathertorres,ext_60b15d71,60b15d71,cv_60b15d71,733-215-5206,(937)331-4950x1364,1979,Architecture,Ireland,Norwegian,269b5978,33026f53,2023-02-03,2023-02-19,5,2012,10,2015,False,,KTH,MSc Data Science,
Heather Torres,int:Heather Torres,int:Lead Solution Architect,heather.torres@example.com,heathertorres,ext_60b15d71,60b15d71,cv_60b15d71,733-215-5206,(937)331-4950x1364,1979,Architecture,Ireland,Norwegian,0f3e3753,3b187d37,2024-09-22,2024-03-20,11,2008,1,2010,True,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Bonnie Kennedy,int:Bonnie Kennedy,int:Associate DevOps Engineer,bonnie.kennedy@example.com,bonniekennedy,ext_61582b4c,61582b4c,cv_61582b4c,001-789-924-1956x252,250-599-7683,1977,Cloud Engineering,India,Swedish,8bfd7d4a,c568b36a,2022-04-06,2025-03-22,11,2013,5,2018,True,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Alyssa Coleman,int:Alyssa Coleman,int:Senior AWS Engineer,alyssa.coleman@example.com,alyssacoleman,ext_3e53c460,3e53c460,cv_3e53c460,2914436391,(474)632-6303x975,1975,Cloud Engineering,Slovenia,Polish,735275ff,d25af779,2022-08-20,2024-05-28,12,2009,7,2009,False,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Julie Rivera,int:Julie Rivera,int:Senior MLOps Engineer,julie.rivera@mail.test,julierivera,ext_e3b1becb,e3b1becb,cv_e3b1becb,508-864-0355x33803,452.570.1713x02321,1968,Data Engineering,Australia,Polish,49cbc340,51bbebee,2023-02-22,2022-04-11,12,2023,4,2024,True,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Julie Rivera,int:Julie Rivera,int:Senior MLOps Engineer,julie.rivera@mail.test,julierivera,ext_e3b1becb,e3b1becb,cv_e3b1becb,508-864-0355x33803,452.570.1713x02321,1968,Data Engineering,Australia,Polish,7f50d07e,077f90ab,2024-04-19,2022-08-20,2,2013,7,2016,False,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Julie Rivera,int:Julie Rivera,int:Senior MLOps Engineer,julie.rivera@mail.test,julierivera,ext_e3b1becb,e3b1becb,cv_e3b1becb,508-864-0355x33803,452.570.1713x02321,1968,Data Engineering,Australia,Polish,b5ab752a,5e62da89,2025-07-03,2023-09-23,4,2016,9,2018,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
John Martinez,int:John Martinez,int:Associate C# Developer,john.martinez@mail.test,johnmartinez,ext_e7ca3b72,e7ca3b72,cv_e7ca3b72,476.489.6270x6614,467-947-4689x715,1968,Software Engineering,Ireland,Swedish,4e6cccc2,fc35790d,2024-02-20,2022-05-20,3,2016,8,2020,True,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
John Martinez,int:John Martinez,int:Associate C# Developer,john.martinez@mail.test,johnmartinez,ext_e7ca3b72,e7ca3b72,cv_e7ca3b72,476.489.6270x6614,467-947-4689x715,1968,Software Engineering,Ireland,Swedish,611d97a0,be921b0b,2024-05-05,2022-09-26,3,2012,3,2012,True,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
John Martinez,int:John Martinez,int:Associate C# Developer,john.martinez@mail.test,johnmartinez,ext_e7ca3b72,e7ca3b72,cv_e7ca3b72,476.489.6270x6614,467-947-4689x715,1968,Software Engineering,Ireland,Swedish,e8e52f48,96aa2e58,2023-12-03,2024-02-17,6,2011,2,2015,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
James Wilson,int:James Wilson,int:Principal MLOps Engineer,james.wilson@mail.test,jameswilson,ext_ece79fbe,ece79fbe,cv_ece79fbe,823.800.8576,001-556-874-9160x1692,1981,Data Engineering,India,Danish,bc2e0724,b46ad902,2024-05-08,2025-03-30,8,2017,1,2017,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Amanda Gill,int:Amanda Gill,int:Principal Python Developer,amanda.gill@example.org,amandagill,ext_4f986231,4f986231,cv_4f986231,758-275-0663x370,001-324-397-2439x920,1985,Data Engineering,Ireland,Swedish,d1b2cf6e,c2c6994b,2025-06-15,2024-09-02,3,2020,2,2024,True,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Amanda Gill,int:Amanda Gill,int:Principal Python Developer,amanda.gill@example.org,amandagill,ext_4f986231,4f986231,cv_4f986231,758-275-0663x370,001-324-397-2439x920,1985,Data Engineering,Ireland,Swedish,0e3385f5,5731881e,2023-08-23,2025-01-15,12,2015,11,2015,True,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Jacob Robinson,int:Jacob Robinson,int:Senior Data Platform Engineer,jacob.robinson@example.com,jacobrobinson,ext_8032314c,8032314c,cv_8032314c,+1-866-691-8362x6448,001-961-219-5243x6402,1996,Data Engineering,United Kingdom,Danish,8cb84e17,1052947d,2024-12-25,2022-07-07,10,2012,3,2013,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Jacob Robinson,int:Jacob Robinson,int:Senior Data Platform Engineer,jacob.robinson@example.com,jacobrobinson,ext_8032314c,8032314c,cv_8032314c,+1-866-691-8362x6448,001-961-219-5243x6402,1996,Data Engineering,United Kingdom,Danish,10d5927f,a0b113cf,2022-08-11,2024-03-18,3,2010,7,2010,False,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
Jacob Robinson,int:Jacob Robinson,int:Senior Data Platform Engineer,jacob.robinson@example.com,jacobrobinson,ext_8032314c,8032314c,cv_8032314c,+1-866-691-8362x6448,001-961-219-5243x6402,1996,Data Engineering,United Kingdom,Danish,77db5f40,6acd1ec9,2024-10-24,2023-07-26,7,2021,11,2021,True,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Todd Hardy,int:Todd Hardy,int:Head of Business Analysis,todd.hardy@example.org,toddhardy,ext_4e7e2c3a,4e7e2c3a,cv_4e7e2c3a,716-486-4622,001-223-472-8179x323,1984,Head of Business Analysis,United Kingdom,Norwegian,9fa7e087,b30d564c,2026-01-15,2023-06-08,5,2013,1,2016,False,diploma.pdf,UCL,BSc Computer Science,Thesis on scalable data pipelines.
Todd Hardy,int:Todd Hardy,int:Head of Business Analysis,todd.hardy@example.org,toddhardy,ext_4e7e2c3a,4e7e2c3a,cv_4e7e2c3a,716-486-4622,001-223-472-8179x323,1984,Head of Business Analysis,United Kingdom,Norwegian,1d2b5ed3,e24f0695,2025-04-01,2024-06-04,8,2013,6,2013,False,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Justin Garcia,int:Justin Garcia,int:Principal C# Developer,justin.garcia@mail.test,justingarcia,ext_69620149,69620149,cv_69620149,938-706-9847,+1-765-755-5356x690,1998,Software Engineering,United Kingdom,Norwegian,b8a73a98,122695b2,2025-09-29,2025-01-10,7,2010,3,2010,True,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
James Perez,int:James Perez,int:Associate DevOps Engineer,james.perez@example.org,jamesperez,ext_845a5164,845a5164,cv_845a5164,607-562-0918,(779)978-6305x050,1997,Cloud Engineering,India,British,3c8e0765,e7a794d4,2026-03-25,2023-12-05,3,2020,10,2021,True,diploma.pdf,OU,BEng Software Eng,
James Perez,int:James Perez,int:Associate DevOps Engineer,james.perez@example.org,jamesperez,ext_845a5164,845a5164,cv_845a5164,607-562-0918,(779)978-6305x050,1997,Cloud Engineering,India,British,8e9abded,37810cf7,2025-05-18,2023-06-25,4,2015,6,2018,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
James Perez,int:James Perez,int:Associate DevOps Engineer,james.perez@example.org,jamesperez,ext_845a5164,845a5164,cv_845a5164,607-562-0918,(779)978-6305x050,1997,Cloud Engineering,India,British,45fbb924,9fb6471d,2025-12-05,2022-08-25,4,2016,10,2020,False,,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Harry Smith,int:Harry Smith,int:Principal Backend Engineer,harry.smith@example.com,harrysmith,ext_c3fe175a,c3fe175a,cv_c3fe175a,397.869.1567,993-428-9802x7148,1973,Software Engineering,United Kingdom,Norwegian,eb25ad9a,498e4a8a,2024-12-19,2024-05-08,4,2018,12,2023,False,diploma.pdf,OU,BSc Computer Science,
Harry Smith,int:Harry Smith,int:Principal Backend Engineer,harry.smith@example.com,harrysmith,ext_c3fe175a,c3fe175a,cv_c3fe175a,397.869.1567,993-428-9802x7148,1973,Software Engineering,United Kingdom,Norwegian,bff0c647,555ea7fc,2024-10-19,2025-12-28,5,2008,12,2012,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Harry Smith,int:Harry Smith,int:Principal Backend Engineer,harry.smith@example.com,harrysmith,ext_c3fe175a,c3fe175a,cv_c3fe175a,397.869.1567,993-428-9802x7148,1973,Software Engineering,United Kingdom,Norwegian,a81a5d66,2a50b0d4,2023-02-24,2024-11-20,7,2009,11,2013,False,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Terri Tran,int:Terri Tran,int:Consultant ML Engineer,terri.tran@example.com,territran,ext_0d01380b,0d01380b,cv_0d01380b,(568)363-3414x1115,001-552-856-9040,1982,AI/ML,Australia,Danish,cab0176d,87f1b2bd,2024-05-18,2022-09-07,1,2019,2,2019,False,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Terri Tran,int:Terri Tran,int:Consultant ML Engineer,terri.tran@example.com,territran,ext_0d01380b,0d01380b,cv_0d01380b,(568)363-3414x1115,001-552-856-9040,1982,AI/ML,Australia,Danish,7bb95961,d3201c32,2022-11-26,2024-04-30,12,2021,1,2024,False,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Terri Tran,int:Terri Tran,int:Consultant ML Engineer,terri.tran@example.com,territran,ext_0d01380b,0d01380b,cv_0d01380b,(568)363-3414x1115,001-552-856-9040,1982,AI/ML,Australia,Danish,6fc8000c,f80e89e6,2022-06-19,2024-03-17,10,2017,10,2022,False,diploma.pdf,OU,BSc Computer Science,Thesis on scalable data pipelines.
Heidi Martinez,int:Heidi Martinez,int:Senior Python Developer,heidi.martinez@example.org,heidimartinez,ext_85bc7092,85bc7092,cv_85bc7092,(455)628-9931x60875,777.629.4209,1974,Data Engineering,United Kingdom,Danish,123dafdd,f5b74c93,2024-06-15,2022-07-27,1,2015,12,2019,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Heidi Martinez,int:Heidi Martinez,int:Senior Python Developer,heidi.martinez@example.org,heidimartinez,ext_85bc7092,85bc7092,cv_85bc7092,(455)628-9931x60875,777.629.4209,1974,Data Engineering,United Kingdom,Danish,a095e3de,02b95c70,2023-05-22,2024-12-11,1,2019,8,2024,False,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Miranda Henry,int:Miranda Henry,int:Principal Analytics Engineer,miranda.henry@example.com,mirandahenry,ext_a0594379,a0594379,cv_a0594379,214.497.3746x05233,364.620.8656x7566,1993,Data Engineering,United Kingdom,British,6c654415,94095405,2025-01-15,2026-04-02,12,2016,9,2021,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Monique Andrews,int:Monique Andrews,int:Senior Data Platform Engineer,monique.andrews@example.org,moniqueandrews,ext_ad8fad47,ad8fad47,cv_ad8fad47,438-961-2590x4729,001-874-823-3305x912,1996,Data Engineering,USA,Swedish,31b377ca,fddce725,2024-11-28,2025-11-05,5,2019,12,2024,True,diploma.pdf,UiO,BSc Computer Science,Thesis on scalable data pipelines.
Monique Andrews,int:Monique Andrews,int:Senior Data Platform Engineer,monique.andrews@example.org,moniqueandrews,ext_ad8fad47,ad8fad47,cv_ad8fad47,438-961-2590x4729,001-874-823-3305x912,1996,Data Engineering,USA,Swedish,6580a5ba,eb769097,2023-03-19,2025-07-06,11,2009,11,2010,True,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Taylor Alexander,int:Taylor Alexander,int:Senior ML Engineer,taylor.alexander@example.com,tayloralexander,ext_87f243eb,87f243eb,cv_87f243eb,+1-820-515-7201x85962,3139674926,1994,AI/ML,United Kingdom,Polish,ed651965,5661a4fb,2022-04-05,2022-06-01,4,2015,3,2019,True,diploma.pdf,KTH,BSc Computer Science,
Taylor Alexander,int:Taylor Alexander,int:Senior ML Engineer,taylor.alexander@example.com,tayloralexander,ext_87f243eb,87f243eb,cv_87f243eb,+1-820-515-7201x85962,3139674926,1994,AI/ML,United Kingdom,Polish,2ab30fe4,712bb287,2025-11-14,2026-02-16,2,2015,10,2020,False,diploma.pdf,OU,BEng Software Eng,Thesis on scalable data pipelines.
Jack Williams,int:Jack Williams,int:Associate Frontend Engineer,jack.williams@example.org,jackwilliams,ext_3e19dca4,3e19dca4,cv_3e19dca4,+1-264-975-0111x1783,319-426-7649x215,1987,Software Engineering,United Kingdom,Swedish,f599e84d,76b6086c,2023-07-27,2023-06-03,9,2012,5,2016,True,diploma.pdf,UiO,BEng Software Eng,Thesis on scalable data pipelines.
Jack Williams,int:Jack Williams,int:Associate Frontend Engineer,jack.williams@example.org,jackwilliams,ext_3e19dca4,3e19dca4,cv_3e19dca4,+1-264-975-0111x1783,319-426-7649x215,1987,Software Engineering,United Kingdom,Swedish,b74b2988,890ffaf3,2024-11-05,2025-05-19,6,2020,10,2024,True,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Jack Williams,int:Jack Williams,int:Associate Frontend Engineer,jack.williams@example.org,jackwilliams,ext_3e19dca4,3e19dca4,cv_3e19dca4,+1-264-975-0111x1783,319-426-7649x215,1987,Software Engineering,United Kingdom,Swedish,c8bd1e34,1e74a6a5,2025-01-27,2022-09-24,3,2009,2,2013,False,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Shelley Woods,int:Shelley Woods,int:Consultant Frontend Engineer,shelley.woods@mail.test,shelleywoods,ext_2ea9a32e,2ea9a32e,cv_2ea9a32e,(306)488-8718x9813,+1-320-687-5102x932,1985,Software Engineering,India,Polish,e43b1a1e,719f2b2a,2023-06-05,2024-08-22,1,2015,8,2015,False,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Charles Soto,int:Charles Soto,int:Senior Scrum Master,charles.soto@example.com,charlessoto,ext_2b85926b,2b85926b,cv_2b85926b,+1-603-403-2432x98395,001-896-418-4462x6714,1988,Delivery Management,United Kingdom,Swedish,9ec458e5,bff8aab6,2025-04-24,2023-06-24,3,2010,4,2014,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Charles Soto,int:Charles Soto,int:Senior Scrum Master,charles.soto@example.com,charlessoto,ext_2b85926b,2b85926b,cv_2b85926b,+1-603-403-2432x98395,001-896-418-4462x6714,1988,Delivery Management,United Kingdom,Swedish,84ac23c6,b7df1f14,2023-02-01,2022-08-07,2,2023,4,2024,False,diploma.pdf,NTNU,BEng Software Eng,Thesis on scalable data pipelines.
Charles Soto,int:Charles Soto,int:Senior Scrum Master,charles.soto@example.com,charlessoto,ext_2b85926b,2b85926b,cv_2b85926b,+1-603-403-2432x98395,001-896-418-4462x6714,1988,Delivery Management,United Kingdom,Swedish,3b32491b,b902da04,2023-10-05,2024-06-05,1,2023,7,2024,False,diploma.pdf,UCL,BEng Software Eng,
Brian Hernandez,int:Brian Hernandez,int:Associate Data Engineer,brian.hernandez@example.com,brianhernandez,ext_b2cf0dea,b2cf0dea,cv_b2cf0dea,+1-431-843-5989,(356)360-9314,1998,Data Engineering,United Kingdom,Swedish,31cffb1f,537bb693,2025-08-14,2025-11-11,11,2017,3,2019,True,diploma.pdf,UiO,MSc Data Science,Thesis on scalable data pipelines.
Brian Hernandez,int:Brian Hernandez,int:Associate Data Engineer,brian.hernandez@example.com,brianhernandez,ext_b2cf0dea,b2cf0dea,cv_b2cf0dea,+1-431-843-5989,(356)360-9314,1998,Data Engineering,United Kingdom,Swedish,69b691b9,69deb651,2023-10-22,2025-05-11,1,2019,1,2021,True,diploma.pdf,OU,MSc Data Science,Thesis on scalable data pipelines.
Kathy Obrien,int:Kathy Obrien,int:Consultant Azure Engineer,kathy.obrien@example.com,kathyobrien,ext_6bac08e0,6bac08e0,cv_6bac08e0,001-853-596-7275x7844,314-665-1113x1290,1988,Cloud Engineering,USA,Danish,2ea52453,4c546205,2025-12-08,2024-08-18,7,2008,12,2011,False,diploma.pdf,NTNU,BSc Computer Science,Thesis on scalable data pipelines.
Kathy Obrien,int:Kathy Obrien,int:Consultant Azure Engineer,kathy.obrien@example.com,kathyobrien,ext_6bac08e0,6bac08e0,cv_6bac08e0,001-853-596-7275x7844,314-665-1113x1290,1988,Cloud Engineering,USA,Danish,5e2a5d48,ef76d120,2025-11-14,2022-10-29,8,2019,4,2024,False,diploma.pdf,UCL,MSc Data Science,Thesis on scalable data pipelines.
Kathy Obrien,int:Kathy Obrien,int:Consultant Azure Engineer,kathy.obrien@example.com,kathyobrien,ext_6bac08e0,6bac08e0,cv_6bac08e0,001-853-596-7275x7844,314-665-1113x1290,1988,Cloud Engineering,USA,Danish,7e945c92,930bfac7,2022-06-03,2024-04-01,2,2008,5,2012,True,diploma.pdf,KTH,BEng Software Eng,Thesis on scalable data pipelines.
Krystal Perez,int:Krystal Perez,int:Principal Enterprise Architect,krystal.perez@example.com,krystalperez,ext_779a1ce2,779a1ce2,cv_779a1ce2,+1-370-868-2778,2939068538,1974,Architecture,India,British,d1d39073,b115327f,2024-02-20,2025-02-10,6,2015,3,2019,False,diploma.pdf,KTH,MSc Data Science,Thesis on scalable data pipelines.
Krystal Perez,int:Krystal Perez,int:Principal Enterprise Architect,krystal.perez@example.com,krystalperez,ext_779a1ce2,779a1ce2,cv_779a1ce2,+1-370-868-2778,2939068538,1974,Architecture,India,British,6004f586,f45085f7,2025-01-22,2022-06-17,10,2018,10,2022,True,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Krystal Perez,int:Krystal Perez,int:Principal Enterprise Architect,krystal.perez@example.com,krystalperez,ext_779a1ce2,779a1ce2,cv_779a1ce2,+1-370-868-2778,2939068538,1974,Architecture,India,British,25aaed90,31bb1c9d,2025-11-03,2024-12-30,10,2010,12,2015,False,diploma.pdf,UCL,BEng Software Eng,Thesis on scalable data pipelines.
Scott Dalton,int:Scott Dalton,int:Associate C# Developer,scott.dalton@example.org,scottdalton,ext_bcd0cdbe,bcd0cdbe,cv_bcd0cdbe,9962348079,(709)275-4510x526,1992,Software Engineering,Ireland,Danish,7f6faca9,5672b9a0,2024-09-19,2025-06-06,6,2021,6,2021,False,,OU,MSc Data Science,Thesis on scalable data pipelines.
Christine Lynch,int:Christine Lynch,int:Consultant Azure Engineer,christine.lynch@mail.test,christinelynch,ext_1dfcb99f,1dfcb99f,cv_1dfcb99f,+1-241-777-2256,001-531-934-0266x502,1989,Cloud Engineering,India,British,74c3306d,9d3cb18d,2022-12-21,2024-11-22,11,2010,2,2014,True,,NTNU,MSc Data Science,Thesis on scalable data pipelines.
Christine Lynch,int:Christine Lynch,int:Consultant Azure Engineer,christine.lynch@mail.test,christinelynch,ext_1dfcb99f,1dfcb99f,cv_1dfcb99f,+1-241-777-2256,001-531-934-0266x502,1989,Cloud Engineering,India,British,f9f4c5f4,df4bf2a9,2024-06-01,2022-10-12,5,2016,7,2019,True,diploma.pdf,KTH,BSc Computer Science,Thesis on scalable data pipelines.
Jody Meza,int:Jody Meza,int:Senior Python Developer,jody.meza@mail.test,jodymeza,ext_110d7d77,110d7d77,cv_110d7d77,+1-341-267-8725x68621,(225)880-3056,1990,Data Engineering,USA,British,ec74b2b8,00717378,2023-03-21,2023-12-22,9,2010,11,2011,True,diploma.pdf,UCL,BEng Software Eng,
