Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Month,Year,Month expire,Year expire
Amanda Hill,int:Amanda Hill,int:Principal Frontend Engineer,amanda.hill@example.com,amandahill,ext_bdb1cc40,bdb1cc40,cv_bdb1cc40,417.783.3321x160,(343)747-1287x1539,1969,Software Engineering,India,Swedish,526cf51d,b8c487db,2025-09-20,2025-12-22,6,2016,3,2016
Amanda Hill,int:Amanda Hill,int:Principal Frontend Engineer,amanda.hill@example.com,amandahill,ext_bdb1cc40,bdb1cc40,cv_bdb1cc40,417.783.3321x160,(343)747-1287x1539,1969,Software Engineering,India,Swedish,4914f0ff,c8f9bfda,2024-08-24,2025-04-03,6,2021,10,2023
Amanda Hill,int:Amanda Hill,int:Principal Frontend Engineer,amanda.hill@example.com,amandahill,ext_bdb1cc40,bdb1cc40,cv_bdb1cc40,417.783.3321x160,(343)747-1287x1539,1969,Software Engineering,India,Swedish,417c7ac2,89042a44,2025-07-03,2026-01-22,10,2018,10,2021
Amanda Hill,int:Amanda Hill,int:Principal Frontend Engineer,amanda.hill@example.com,amandahill,ext_bdb1cc40,bdb1cc40,cv_bdb1cc40,417.783.3321x160,(343)747-1287x1539,1969,Software Engineering,India,Swedish,9ed43fcf,0eab8f4c,2025-02-27,2025-04-22,2,2022,6,2023
Terri Tran,int:Terri Tran,int:Consultant ML Engineer,terri.tran@example.com,territran,ext_0d01380b,0d01380b,cv_0d01380b,(568)363-3414x1115,001-552-856-9040,1982,AI/ML,Australia,Danish,fe009886,cebd8425,2024-09-22,2026-01-05,1,2017,2,2020
Terri Tran,int:Terri Tran,int:Consultant ML Engineer,terri.tran@example.com,territran,ext_0d01380b,0d01380b,cv_0d01380b,(568)363-3414x1115,001-552-856-9040,1982,AI/ML,Australia,Danish,4757c13a,4009b83a,2025-11-22,2024-09-19,1,2019,1,2020
Terri Tran,int:Terri Tran,int:Consultant ML Engineer,terri.tran@example.com,territran,ext_0d01380b,0d01380b,cv_0d01380b,(568)363-3414x1115,001-552-856-9040,1982,AI/ML,Australia,Danish,7e72ab4c,64a405aa,2025-09-10,2024-09-30,3,2021,4,2024
Miranda Henry,int:Miranda Henry,int:Principal Analytics Engineer,miranda.henry@example.com,mirandahenry,ext_a0594379,a0594379,cv_a0594379,214.497.3746x05233,364.620.8656x7566,1993,Data Engineering,United Kingdom,British,be689f79,8d6448d3,2025-11-30,2024-12-08,5,2025,10,2026
Miranda Henry,int:Miranda Henry,int:Principal Analytics Engineer,miranda.henry@example.com,mirandahenry,ext_a0594379,a0594379,cv_a0594379,214.497.3746x05233,364.620.8656x7566,1993,Data Engineering,United Kingdom,British,1bcd01a1,91d3e056,2025-04-22,2026-01-18,2,2022,5,2022
Jack Williams,int:Jack Williams,int:Associate Frontend Engineer,jack.williams@example.org,jackwilliams,ext_3e19dca4,3e19dca4,cv_3e19dca4,+1-264-975-0111x1783,319-426-7649x215,1987,Software Engineering,United Kingdom,Swedish,4c224d3f,61709553,2024-11-09,2025-10-03,7,2024,7,2024
Jack Williams,int:Jack Williams,int:Associate Frontend Engineer,jack.williams@example.org,jackwilliams,ext_3e19dca4,3e19dca4,cv_3e19dca4,+1-264-975-0111x1783,319-426-7649x215,1987,Software Engineering,United Kingdom,Swedish,59bc48b3,74084101,2025-08-06,2024-11-30,2,2023,1,2024
Lynn Morales,int:Lynn Morales,int:Consultant Backend Engineer,lynn.morales@example.org,lynnmorales,ext_4161fd86,4161fd86,cv_4161fd86,001-601-918-4582x60340,(597)358-5988,1995,Software Engineering,United Kingdom,Danish,73cdd317,2cb84c9d,2025-07-14,2025-04-10,4,2024,1,2025
Lynn Morales,int:Lynn Morales,int:Consultant Backend Engineer,lynn.morales@example.org,lynnmorales,ext_4161fd86,4161fd86,cv_4161fd86,001-601-918-4582x60340,(597)358-5988,1995,Software Engineering,United Kingdom,Danish,2dadc991,74a51b71,2024-06-30,2024-08-13,6,2021,10,2024
Charles Soto,int:Charles Soto,int:Senior Scrum Master,charles.soto@example.com,charlessoto,ext_2b85926b,2b85926b,cv_2b85926b,+1-603-403-2432x98395,001-896-418-4462x6714,1988,Delivery Management,United Kingdom,Swedish,4797acd9,05dbc39d,2025-09-12,2024-05-23,4,2017,2,2018
Charles Soto,int:Charles Soto,int:Senior Scrum Master,charles.soto@example.com,charlessoto,ext_2b85926b,2b85926b,cv_2b85926b,+1-603-403-2432x98395,001-896-418-4462x6714,1988,Delivery Management,United Kingdom,Swedish,d890492a,0865c5d7,2026-01-17,2025-09-26,2,2019,5,2020
Charles Soto,int:Charles Soto,int:Senior Scrum Master,charles.soto@example.com,charlessoto,ext_2b85926b,2b85926b,cv_2b85926b,+1-603-403-2432x98395,001-896-418-4462x6714,1988,Delivery Management,United Kingdom,Swedish,215e655d,d63221db,2025-03-11,2024-04-20,5,2022,7,2023
Brian Hernandez,int:Brian Hernandez,int:Associate Data Engineer,brian.hernandez@example.com,brianhernandez,ext_b2cf0dea,b2cf0dea,cv_b2cf0dea,+1-431-843-5989,(356)360-9314,1998,Data Engineering,United Kingdom,Swedish,fd4333b4,db52d75c,2024-04-22,2025-03-13,2,2019,3,2019
Brian Hernandez,int:Brian Hernandez,int:Associate Data Engineer,brian.hernandez@example.com,brianhernandez,ext_b2cf0dea,b2cf0dea,cv_b2cf0dea,+1-431-843-5989,(356)360-9314,1998,Data Engineering,United Kingdom,Swedish,c3ee17dd,e7abc887,2024-08-05,2025-06-25,6,2019,5,2019
Brian Hernandez,int:Brian Hernandez,int:Associate Data Engineer,brian.hernandez@example.com,brianhernandez,ext_b2cf0dea,b2cf0dea,cv_b2cf0dea,+1-431-843-5989,(356)360-9314,1998,Data Engineering,United Kingdom,Swedish,e68e8253,161e8e4b,2026-01-15,2025-06-09,7,2016,7,2016
Brian Hernandez,int:Brian Hernandez,int:Associate Data Engineer,brian.hernandez@example.com,brianhernandez,ext_b2cf0dea,b2cf0dea,cv_b2cf0dea,+1-431-843-5989,(356)360-9314,1998,Data Engineering,United Kingdom,Swedish,13d09399,8ad8156f,2026-03-25,2025-04-17,12,2018,12,2020
Anna Torres,int:Anna Torres,int:Head of Microsoft Apps Engineering,anna.torres@mail.test,annatorres,ext_bd07fa79,bd07fa79,cv_bd07fa79,+1-886-515-1554x23401,(611)328-4971x8594,1980,Head of Microsoft Apps Engineering,Slovenia,British,6b515614,3f42ecaf,2025-07-14,2024-12-27,9,2020,6,2021
Anna Torres,int:Anna Torres,int:Head of Microsoft Apps Engineering,anna.torres@mail.test,annatorres,ext_bd07fa79,bd07fa79,cv_bd07fa79,+1-886-515-1554x23401,(611)328-4971x8594,1980,Head of Microsoft Apps Engineering,Slovenia,British,1adbd754,f1f12eb2,2025-01-23,2026-01-30,10,2019,1,2022
Anna Torres,int:Anna Torres,int:Head of Microsoft Apps Engineering,anna.torres@mail.test,annatorres,ext_bd07fa79,bd07fa79,cv_bd07fa79,+1-886-515-1554x23401,(611)328-4971x8594,1980,Head of Microsoft Apps Engineering,Slovenia,British,c03f5407,a387c422,2025-12-13,2025-09-09,5,2024,11,2025
Anna Torres,int:Anna Torres,int:Head of Microsoft Apps Engineering,anna.torres@mail.test,annatorres,ext_bd07fa79,bd07fa79,cv_bd07fa79,+1-886-515-1554x23401,(611)328-4971x8594,1980,Head of Microsoft Apps Engineering,Slovenia,British,53e1ec90,d19e46eb,2025-08-30,2024-04-23,6,2019,4,2022
Victoria Wilson,int:Victoria Wilson,int:Senior Data Platform Engineer,victoria.wilson@example.org,victoriawilson,ext_d8f828ad,d8f828ad,cv_d8f828ad,8259625889,001-624-208-2226,1978,Data Engineering,Ireland,Danish,8c9039f0,0e505c93,2025-01-05,2025-04-10,5,2017,2,2017
Victoria Wilson,int:Victoria Wilson,int:Senior Data Platform Engineer,victoria.wilson@example.org,victoriawilson,ext_d8f828ad,d8f828ad,cv_d8f828ad,8259625889,001-624-208-2226,1978,Data Engineering,Ireland,Danish,fcc4344b,b77bb504,2024-12-30,2024-05-24,11,2016,6,2019
Victoria Wilson,int:Victoria Wilson,int:Senior Data Platform Engineer,victoria.wilson@example.org,victoriawilson,ext_d8f828ad,d8f828ad,cv_d8f828ad,8259625889,001-624-208-2226,1978,Data Engineering,Ireland,Danish,edc615a6,d572ac9a,2025-11-09,2025-04-24,6,2024,6,2026
Victoria Wilson,int:Victoria Wilson,int:Senior Data Platform Engineer,victoria.wilson@example.org,victoriawilson,ext_d8f828ad,d8f828ad,cv_d8f828ad,8259625889,001-624-208-2226,1978,Data Engineering,Ireland,Danish,0e6ee6c5,19a20703,2024-11-01,2025-01-22,9,2019,9,2022
Krystal Perez,int:Krystal Perez,int:Principal Enterprise Architect,krystal.perez@example.com,krystalperez,ext_779a1ce2,779a1ce2,cv_779a1ce2,+1-370-868-2778,2939068538,1974,Architecture,India,British,2309c648,6fbcc3cc,2024-10-17,2024-11-21,4,2021,10,2021
Alexandra Hayes,int:Alexandra Hayes,int:Principal AI Engineer,alexandra.hayes@example.org,alexandrahayes,ext_b94a7cef,b94a7cef,cv_b94a7cef,(283)821-5285,662.551.5381x4474,1987,AI/ML,Spain,British,04b1f8af,652e3e2d,2025-09-05,2026-02-20,1,2023,12,2023
Alexandra Hayes,int:Alexandra Hayes,int:Principal AI Engineer,alexandra.hayes@example.org,alexandrahayes,ext_b94a7cef,b94a7cef,cv_b94a7cef,(283)821-5285,662.551.5381x4474,1987,AI/ML,Spain,British,2615d33f,ffc01f2b,2024-09-01,2025-07-21,8,2018,11,2020
Scott Dalton,int:Scott Dalton,int:Associate C# Developer,scott.dalton@example.org,scottdalton,ext_bcd0cdbe,bcd0cdbe,cv_bcd0cdbe,9962348079,(709)275-4510x526,1992,Software Engineering,Ireland,Danish,c8ea2695,7803f78a,2025-01-22,2025-02-14,4,2022,8,2023
Scott Dalton,int:Scott Dalton,int:Associate C# Developer,scott.dalton@example.org,scottdalton,ext_bcd0cdbe,bcd0cdbe,cv_bcd0cdbe,9962348079,(709)275-4510x526,1992,Software Engineering,Ireland,Danish,39f3144a,0c322672,2024-07-26,2025-02-13,2,2019,12,2020
Scott Dalton,int:Scott Dalton,int:Associate C# Developer,scott.dalton@example.org,scottdalton,ext_bcd0cdbe,bcd0cdbe,cv_bcd0cdbe,9962348079,(709)275-4510x526,1992,Software Engineering,Ireland,Danish,eafb81b3,d898722d,2025-02-21,2025-07-25,12,2024,4,2027
Veronica Torres,int:Veronica Torres,int:Associate Backend Engineer,veronica.torres@mail.test,veronicatorres,ext_718e8500,718e8500,cv_718e8500,367-931-8826,8244376545,1975,Software Engineering,United Kingdom,Danish,46e5cede,48df1a0b,2026-03-11,2025-12-04,5,2023,11,2023
Veronica Torres,int:Veronica Torres,int:Associate Backend Engineer,veronica.torres@mail.test,veronicatorres,ext_718e8500,718e8500,cv_718e8500,367-931-8826,8244376545,1975,Software Engineering,United Kingdom,Danish,286700ef,252a8f4c,2025-06-13,2025-09-14,3,2017,12,2019
Christine Lynch,int:Christine Lynch,int:Consultant Azure Engineer,christine.lynch@mail.test,christinelynch,ext_1dfcb99f,1dfcb99f,cv_1dfcb99f,+1-241-777-2256,001-531-934-0266x502,1989,Cloud Engineering,India,British,c1eb98ec,3b50d997,2024-07-10,2025-08-14,12,2019,10,2021
Christine Lynch,int:Christine Lynch,int:Consultant Azure Engineer,christine.lynch@mail.test,christinelynch,ext_1dfcb99f,1dfcb99f,cv_1dfcb99f,+1-241-777-2256,001-531-934-0266x502,1989,Cloud Engineering,India,British,3474e8d9,fd1d6838,2025-10-11,2024-10-26,3,2023,12,2024
Christine Lynch,int:Christine Lynch,int:Consultant Azure Engineer,christine.lynch@mail.test,christinelynch,ext_1dfcb99f,1dfcb99f,cv_1dfcb99f,+1-241-777-2256,001-531-934-0266x502,1989,Cloud Engineering,India,British,ddeac43d,78af306f,2025-12-01,2025-04-09,9,2024,7,2026
Christine Lynch,int:Christine Lynch,int:Consultant Azure Engineer,christine.lynch@mail.test,christinelynch,ext_1dfcb99f,1dfcb99f,cv_1dfcb99f,+1-241-777-2256,001-531-934-0266x502,1989,Cloud Engineering,India,British,8e2d699e,dad95f7c,2025-03-08,2026-03-20,12,2025,5,2025
Jody Meza,int:Jody Meza,int:Senior Python Developer,jody.meza@mail.test,jodymeza,ext_110d7d77,110d7d77,cv_110d7d77,+1-341-267-8725x68621,(225)880-3056,1990,Data Engineering,USA,British,a432e3cb,7c31765e,2025-06-19,2025-05-26,9,2023,8,2026
Donna Moore,int:Donna Moore,int:Senior C# Developer,donna.moore@mail.test,donnamoore,ext_a01fbe54,a01fbe54,cv_a01fbe54,(560)343-2609,9662843356,1994,Software Engineering,United Kingdom,Danish,2fd727be,fa6d3124,2026-01-13,2025-09-05,5,2024,4,2026
Donna Moore,int:Donna Moore,int:Senior C# Developer,donna.moore@mail.test,donnamoore,ext_a01fbe54,a01fbe54,cv_a01fbe54,(560)343-2609,9662843356,1994,Software Engineering,United Kingdom,Danish,286e39d1,e0779601,2025-10-23,2024-07-10,8,2024,10,2025
Donna Moore,int:Donna Moore,int:Senior C# Developer,donna.moore@mail.test,donnamoore,ext_a01fbe54,a01fbe54,cv_a01fbe54,(560)343-2609,9662843356,1994,Software Engineering,United Kingdom,Danish,37d2d969,33d93714,2025-11-21,2025-08-09,5,2020,6,2020
Glenn Jones,int:Glenn Jones,int:Principal Oracle Engineer,glenn.jones@example.com,glennjones,ext_db48c7d5,db48c7d5,cv_db48c7d5,260.241.4545x63502,4536474916,1989,Cloud Engineering,United Kingdom,Polish,3c92a900,aed81995,2025-05-19,2025-08-26,9,2024,10,2025
Glenn Jones,int:Glenn Jones,int:Principal Oracle Engineer,glenn.jones@example.com,glennjones,ext_db48c7d5,db48c7d5,cv_db48c7d5,260.241.4545x63502,4536474916,1989,Cloud Engineering,United Kingdom,Polish,7a71d773,f4240a51,2024-05-21,2024-07-06,10,2019,7,2019
Glenn Jones,int:Glenn Jones,int:Principal Oracle Engineer,glenn.jones@example.com,glennjones,ext_db48c7d5,db48c7d5,cv_db48c7d5,260.241.4545x63502,4536474916,1989,Cloud Engineering,United Kingdom,Polish,fc2704b8,d26a016c,2025-01-26,2025-09-14,7,2018,9,2019
Aaron Hayes,int:Aaron Hayes,int:Senior Data Platform Engineer,aaron.hayes@example.com,aaronhayes,ext_c46b086a,c46b086a,cv_c46b086a,755.541.1082x5559,+1-543-996-1129x1093,1998,Data Engineering,Ireland,Danish,2f75acdb,2b395d85,2024-07-29,2025-11-14,10,2017,10,2019
Brittney Carter,int:Brittney Carter,int:Consultant Data Engineer,brittney.carter@mail.test,brittneycarter,ext_3799430e,3799430e,cv_3799430e,418-295-4738,(336)884-8557,1978,Data Engineering,Ireland,Norwegian,3ab625bd,1220d772,2024-04-30,2024-05-30,12,2024,8,2026
Brittney Carter,int:Brittney Carter,int:Consultant Data Engineer,brittney.carter@mail.test,brittneycarter,ext_3799430e,3799430e,cv_3799430e,418-295-4738,(336)884-8557,1978,Data Engineering,Ireland,Norwegian,a3d7d4a4,20084040,2025-03-31,2025-01-29,6,2020,12,2020
Brittney Carter,int:Brittney Carter,int:Consultant Data Engineer,brittney.carter@mail.test,brittneycarter,ext_3799430e,3799430e,cv_3799430e,418-295-4738,(336)884-8557,1978,Data Engineering,Ireland,Norwegian,b327d7e0,a345f023,2024-06-08,2024-06-22,4,2017,9,2020
Jesse Mann,int:Jesse Mann,int:Principal Cloud Architect,jesse.mann@mail.test,jessemann,ext_e5a1e8ab,e5a1e8ab,cv_e5a1e8ab,476-688-0294,4909367881,1977,Architecture,Slovenia,Swedish,75195309,549928e7,2024-08-15,2025-09-28,7,2021,8,2023
Jesse Mann,int:Jesse Mann,int:Principal Cloud Architect,jesse.mann@mail.test,jessemann,ext_e5a1e8ab,e5a1e8ab,cv_e5a1e8ab,476-688-0294,4909367881,1977,Architecture,Slovenia,Swedish,cdc87d19,cfecf1b3,2024-06-26,2025-10-05,9,2017,10,2020
Jesse Mann,int:Jesse Mann,int:Principal Cloud Architect,jesse.mann@mail.test,jessemann,ext_e5a1e8ab,e5a1e8ab,cv_e5a1e8ab,476-688-0294,4909367881,1977,Architecture,Slovenia,Swedish,c1216351,27ef9114,2025-06-16,2024-10-18,5,2021,3,2024
Jesse Mann,int:Jesse Mann,int:Principal Cloud Architect,jesse.mann@mail.test,jessemann,ext_e5a1e8ab,e5a1e8ab,cv_e5a1e8ab,476-688-0294,4909367881,1977,Architecture,Slovenia,Swedish,dac2b479,d151e8da,2024-09-01,2025-04-13,8,2017,10,2017
Grace Bradshaw,int:Grace Bradshaw,int:Senior Solution Architect,grace.bradshaw@example.org,gracebradshaw,ext_a29d1c7b,a29d1c7b,cv_a29d1c7b,+1-724-724-0338x1059,284-726-9450,1969,Architecture,United Kingdom,Norwegian,88531df2,4c2ba2a6,2025-07-08,2025-12-11,12,2025,12,2026
Grace Bradshaw,int:Grace Bradshaw,int:Senior Solution Architect,grace.bradshaw@example.org,gracebradshaw,ext_a29d1c7b,a29d1c7b,cv_a29d1c7b,+1-724-724-0338x1059,284-726-9450,1969,Architecture,United Kingdom,Norwegian,14ce2c38,e84a4994,2025-05-21,2024-05-08,7,2020,8,2023
Grace Bradshaw,int:Grace Bradshaw,int:Senior Solution Architect,grace.bradshaw@example.org,gracebradshaw,ext_a29d1c7b,a29d1c7b,cv_a29d1c7b,+1-724-724-0338x1059,284-726-9450,1969,Architecture,United Kingdom,Norwegian,6e45bfe5,4c230a16,2025-12-26,2025-12-02,3,2025,9,2027
Grace Bradshaw,int:Grace Bradshaw,int:Senior Solution Architect,grace.bradshaw@example.org,gracebradshaw,ext_a29d1c7b,a29d1c7b,cv_a29d1c7b,+1-724-724-0338x1059,284-726-9450,1969,Architecture,United Kingdom,Norwegian,8904fd4d,15e41503,2025-12-05,2025-07-16,5,2016,8,2016
Kristin Weber,int:Kristin Weber,int:Senior Data Platform Engineer,kristin.weber@example.org,kristinweber,ext_ba0ae12a,ba0ae12a,cv_ba0ae12a,642.540.8916,435.943.9627x365,1969,Data Engineering,India,Swedish,531638e1,c9885a2c,2026-01-03,2024-05-03,3,2019,10,2022
Kristin Weber,int:Kristin Weber,int:Senior Data Platform Engineer,kristin.weber@example.org,kristinweber,ext_ba0ae12a,ba0ae12a,cv_ba0ae12a,642.540.8916,435.943.9627x365,1969,Data Engineering,India,Swedish,1cb4248f,346d2a6f,2024-06-08,2025-11-08,2,2023,6,2024
Kristin Weber,int:Kristin Weber,int:Senior Data Platform Engineer,kristin.weber@example.org,kristinweber,ext_ba0ae12a,ba0ae12a,cv_ba0ae12a,642.540.8916,435.943.9627x365,1969,Data Engineering,India,Swedish,6c1fcff4,ada997f5,2025-07-13,2024-04-29,11,2024,5,2025
Kristin Weber,int:Kristin Weber,int:Senior Data Platform Engineer,kristin.weber@example.org,kristinweber,ext_ba0ae12a,ba0ae12a,cv_ba0ae12a,642.540.8916,435.943.9627x365,1969,Data Engineering,India,Swedish,79424a1f,ea73fddc,2024-06-18,2024-10-31,8,2017,1,2019
Donna Peck,int:Donna Peck,int:Senior ML Engineer,donna.peck@example.org,donnapeck,ext_603193a8,603193a8,cv_603193a8,472-672-2397,3428269312,1993,AI/ML,India,Swedish,c833f290,f1e9ca82,2025-12-31,2025-10-06,6,2025,9,2027
Donna Peck,int:Donna Peck,int:Senior ML Engineer,donna.peck@example.org,donnapeck,ext_603193a8,603193a8,cv_603193a8,472-672-2397,3428269312,1993,AI/ML,India,Swedish,dc0bfca8,728e48c1,2025-12-13,2024-06-21,2,2018,11,2021
Ronald Stephens,int:Ronald Stephens,int:Senior Delivery Manager,ronald.stephens@example.com,ronaldstephens,ext_d2e3ab5d,d2e3ab5d,cv_d2e3ab5d,876.818.2091,2102023142,1996,Delivery Management,Australia,Swedish,272ffcab,57ec4a75,2025-01-04,2025-03-16,11,2020,7,2021
Ronald Stephens,int:Ronald Stephens,int:Senior Delivery Manager,ronald.stephens@example.com,ronaldstephens,ext_d2e3ab5d,d2e3ab5d,cv_d2e3ab5d,876.818.2091,2102023142,1996,Delivery Management,Australia,Swedish,e0f0e421,76faf266,2025-11-27,2024-11-04,7,2021,4,2024
Margaret Jones,int:Margaret Jones,int:Senior Databricks Engineer,margaret.jones@mail.test,margaretjones,ext_15097b2a,15097b2a,cv_15097b2a,(603)503-6625,+1-761-372-1314x51951,1999,Data Engineering,United Kingdom,Danish,34de4911,0ecc55d1,2024-04-07,2025-10-18,8,2016,4,2019
Margaret Jones,int:Margaret Jones,int:Senior Databricks Engineer,margaret.jones@mail.test,margaretjones,ext_15097b2a,15097b2a,cv_15097b2a,(603)503-6625,+1-761-372-1314x51951,1999,Data Engineering,United Kingdom,Danish,bd44b367,5d69cf96,2025-03-28,2026-03-11,2,2018,7,2019
Kaitlyn Carroll,int:Kaitlyn Carroll,int:Senior Full-stack Engineer,kaitlyn.carroll@mail.test,kaitlyncarroll,ext_4aed92b1,4aed92b1,cv_4aed92b1,(877)711-9642x1522,976-576-9523x66878,1984,Software Engineering,Ireland,Danish,f91c092b,137057a1,2025-03-23,2024-10-24,1,2019,2,2020
Keith Martinez,int:Keith Martinez,int:Principal Delivery Manager,keith.martinez@example.com,keithmartinez,ext_784c9019,784c9019,cv_784c9019,(719)968-9313x5030,(810)555-2472,1978,Delivery Management,Australia,Polish,d7e610c1,4c455a65,2024-07-08,2024-05-27,11,2023,6,2023
Keith Martinez,int:Keith Martinez,int:Principal Delivery Manager,keith.martinez@example.com,keithmartinez,ext_784c9019,784c9019,cv_784c9019,(719)968-9313x5030,(810)555-2472,1978,Delivery Management,Australia,Polish,c63f7bd8,8ccf1f63,2024-06-23,2025-09-29,10,2022,12,2024
Keith Martinez,int:Keith Martinez,int:Principal Delivery Manager,keith.martinez@example.com,keithmartinez,ext_784c9019,784c9019,cv_784c9019,(719)968-9313x5030,(810)555-2472,1978,Delivery Management,Australia,Polish,64c875f1,43aa72c0,2025-07-07,2026-03-02,6,2018,6,2020
Keith Martinez,int:Keith Martinez,int:Principal Delivery Manager,keith.martinez@example.com,keithmartinez,ext_784c9019,784c9019,cv_784c9019,(719)968-9313x5030,(810)555-2472,1978,Delivery Management,Australia,Polish,0468537e,661e2713,2024-12-12,2025-10-08,9,2025,4,2027
Haley Lyons,int:Haley Lyons,int:Associate .NET Engineer,haley.lyons@example.org,haleylyons,ext_05bf2051,05bf2051,cv_05bf2051,730.221.2606,001-519-317-9202x521,1978,Software Engineering,United Kingdom,Danish,66528f6c,7e87380e,2024-05-21,2024-07-03,2,2025,9,2027
Haley Lyons,int:Haley Lyons,int:Associate .NET Engineer,haley.lyons@example.org,haleylyons,ext_05bf2051,05bf2051,cv_05bf2051,730.221.2606,001-519-317-9202x521,1978,Software Engineering,United Kingdom,Danish,c2e5b65d,7e479515,2025-10-12,2024-07-28,6,2018,3,2021
Haley Lyons,int:Haley Lyons,int:Associate .NET Engineer,haley.lyons@example.org,haleylyons,ext_05bf2051,05bf2051,cv_05bf2051,730.221.2606,001-519-317-9202x521,1978,Software Engineering,United Kingdom,Danish,5fcaf8cd,8338a7dc,2025-09-29,2025-03-26,8,2016,11,2018
Haley Lyons,int:Haley Lyons,int:Associate .NET Engineer,haley.lyons@example.org,haleylyons,ext_05bf2051,05bf2051,cv_05bf2051,730.221.2606,001-519-317-9202x521,1978,Software Engineering,United Kingdom,Danish,5ae1d8af,367d33fc,2025-05-11,2025-05-17,6,2024,5,2025
Sherri Mason,int:Sherri Mason,int:Principal Cloud Architect,sherri.mason@example.com,sherrimason,ext_7e482049,7e482049,cv_7e482049,9968227284,001-257-804-1200x9282,1999,Architecture,United Kingdom,Swedish,f43e90ba,cb78edd6,2025-06-06,2024-11-05,1,2021,12,2024
