Name,Name (multilang),Title (#{lang}),Email,UPN,External User ID,CV Partner User ID,CV Partner CV ID,Phone Number,Landline,Birth Year,Department,Country,Nationality,CV Partner section ID,External unique ID,Updated,Updated by owner,Highlighted,Is official masterdata (in #{lang}),Language,Level
Larry Byrd,int:Larry Byrd,int:Principal Oracle Engineer,larry.byrd@mail.test,larrybyrd,ext_b1a30972,b1a30972,cv_b1a30972,265.680.7412,+1-518-913-9890,1978,Cloud Engineering,Slovenia,Danish,22883d34,33a4f4b9,2026-01-12,2024-11-09,False,int:No,Polish,Intermediate
Larry Byrd,int:Larry Byrd,int:Principal Oracle Engineer,larry.byrd@mail.test,larrybyrd,ext_b1a30972,b1a30972,cv_b1a30972,265.680.7412,+1-518-913-9890,1978,Cloud Engineering,Slovenia,Danish,ecf2eec1,c1cb96b0,2024-06-28,2024-11-08,True,int:No,English,Fluent
Larry Byrd,int:Larry Byrd,int:Principal Oracle Engineer,larry.byrd@mail.test,larrybyrd,ext_b1a30972,b1a30972,cv_b1a30972,265.680.7412,+1-518-913-9890,1978,Cloud Engineering,Slovenia,Danish,2a56217d,ee6aad72,2026-03-15,2024-06-23,False,int:No,Danish,Professional
Susan Sanders,int:Susan Sanders,int:Principal Cloud Architect,susan.sanders@example.com,susansanders,ext_05cac1b8,05cac1b8,cv_05cac1b8,701.882.0433x97189,001-707-805-6260,1996,Architecture,Slovenia,Swedish,de617a63,83503148,2024-12-10,2024-06-09,False,int:No,Polish,Native
Susan Sanders,int:Susan Sanders,int:Principal Cloud Architect,susan.sanders@example.com,susansanders,ext_05cac1b8,05cac1b8,cv_05cac1b8,701.882.0433x97189,001-707-805-6260,1996,Architecture,Slovenia,Swedish,a7a8e3d1,61491854,2026-03-15,2025-10-11,False,int:Yes,Danish,Fluent
Jennifer Jones,int:Jennifer Jones,int:Principal C# Developer,jennifer.jones@example.com,jenniferjones,ext_356deeb0,356deeb0,cv_356deeb0,611-818-2422x412,+1-720-695-2004x61526,1983,Software Engineering,Australia,Polish,aea07d08,876aa2d5,2025-04-29,2026-01-21,True,int:No,Norwegian,Professional
Jennifer Jones,int:Jennifer Jones,int:Principal C# Developer,jennifer.jones@example.com,jenniferjones,ext_356deeb0,356deeb0,cv_356deeb0,611-818-2422x412,+1-720-695-2004x61526,1983,Software Engineering,Australia,Polish,a1a779ff,00fa8ce0,2024-12-09,2024-07-09,True,int:No,Danish,Fluent
Hannah Burton,int:Hannah Burton,int:Associate .NET Engineer,hannah.burton@mail.test,hannahburton,ext_68081bf9,68081bf9,cv_68081bf9,(610)233-9937x8861,578-461-7063x04891,1979,Software Engineering,Spain,Norwegian,b4770fa7,1f3f3f29,2024-04-27,2026-01-07,True,int:Yes,English,Professional
Hannah Burton,int:Hannah Burton,int:Associate .NET Engineer,hannah.burton@mail.test,hannahburton,ext_68081bf9,68081bf9,cv_68081bf9,(610)233-9937x8861,578-461-7063x04891,1979,Software Engineering,Spain,Norwegian,680aa208,a0c275b5,2025-08-31,2025-01-21,False,int:No,Norwegian,Professional
Curtis Barton,int:Curtis Barton,int:Senior Data Platform Engineer,curtis.barton@mail.test,curtisbarton,ext_f51feb6a,f51feb6a,cv_f51feb6a,896-971-8325x8238,6076942007,1997,Data Engineering,United Kingdom,British,ea0bb820,5a1cc129,2024-08-03,2025-10-19,True,int:No,Danish,Fluent
Curtis Barton,int:Curtis Barton,int:Senior Data Platform Engineer,curtis.barton@mail.test,curtisbarton,ext_f51feb6a,f51feb6a,cv_f51feb6a,896-971-8325x8238,6076942007,1997,Data Engineering,United Kingdom,British,09a78549,8631aeba,2025-12-19,2024-09-07,True,int:No,Swedish,Intermediate
Melissa Burke,int:Melissa Burke,int:Consultant Databricks Engineer,melissa.burke@mail.test,melissaburke,ext_73e8431a,73e8431a,cv_73e8431a,+1-865-339-8402x89141,(684)963-9855,1975,Data Engineering,India,Norwegian,55674ed0,9625b338,2025-12-21,2024-04-27,False,int:No,Norwegian,Native
Melissa Burke,int:Melissa Burke,int:Consultant Databricks Engineer,melissa.burke@mail.test,melissaburke,ext_73e8431a,73e8431a,cv_73e8431a,+1-865-339-8402x89141,(684)963-9855,1975,Data Engineering,India,Norwegian,275e2250,17523f09,2026-03-04,2024-10-14,False,int:No,English,Intermediate
Melissa Burke,int:Melissa Burke,int:Consultant Databricks Engineer,melissa.burke@mail.test,melissaburke,ext_73e8431a,73e8431a,cv_73e8431a,+1-865-339-8402x89141,(684)963-9855,1975,Data Engineering,India,Norwegian,e8518e12,8200f2c0,2024-07-26,2025-07-24,True,int:Yes,Swedish,Fluent
David Riggs,int:David Riggs,int:Principal C# Developer,david.riggs@example.org,davidriggs,ext_5a8420ed,5a8420ed,cv_5a8420ed,935-253-7950x209,2269876811,1986,Software Engineering,Spain,British,cbfdf99c,72df59de,2024-04-04,2024-12-08,False,int:Yes,Polish,Intermediate
David Riggs,int:David Riggs,int:Principal C# Developer,david.riggs@example.org,davidriggs,ext_5a8420ed,5a8420ed,cv_5a8420ed,935-253-7950x209,2269876811,1986,Software Engineering,Spain,British,2d7f2c76,3f370bfb,2024-08-22,2026-04-03,True,int:Yes,English,Professional
Kimberly Reed,int:Kimberly Reed,int:Principal Delivery Manager,kimberly.reed@example.org,kimberlyreed,ext_4746b284,4746b284,cv_4746b284,+1-215-569-5620x17537,001-604-953-1943x3750,1980,Delivery Management,United Kingdom,Norwegian,22770a2a,038963d3,2024-08-11,2025-01-06,True,int:No,English,Native
Kimberly Reed,int:Kimberly Reed,int:Principal Delivery Manager,kimberly.reed@example.org,kimberlyreed,ext_4746b284,4746b284,cv_4746b284,+1-215-569-5620x17537,001-604-953-1943x3750,1980,Delivery Management,United Kingdom,Norwegian,11084c3e,abdbb5fc,2025-03-02,2026-01-17,True,int:No,Norwegian,Native
Ross Wood,int:Ross Wood,int:Associate Azure Engineer,ross.wood@example.com,rosswood,ext_ef2ee397,ef2ee397,cv_ef2ee397,001-593-403-6149x872,692-512-4938,1980,Cloud Engineering,India,Polish,981218c3,78d7824b,2024-04-11,2025-01-04,True,int:No,English,Fluent
Ross Wood,int:Ross Wood,int:Associate Azure Engineer,ross.wood@example.com,rosswood,ext_ef2ee397,ef2ee397,cv_ef2ee397,001-593-403-6149x872,692-512-4938,1980,Cloud Engineering,India,Polish,15c2584b,a0d74474,2024-11-14,2024-10-24,False,int:No,Polish,Fluent
Ross Wood,int:Ross Wood,int:Associate Azure Engineer,ross.wood@example.com,rosswood,ext_ef2ee397,ef2ee397,cv_ef2ee397,001-593-403-6149x872,692-512-4938,1980,Cloud Engineering,India,Polish,cd7bbf49,2e982444,2025-01-05,2024-04-12,True,int:Yes,Danish,Fluent
William Peterson,int:William Peterson,int:Consultant Oracle Engineer,william.peterson@example.com,williampeterson,ext_d7a7e47c,d7a7e47c,cv_d7a7e47c,+1-308-994-8706x05664,558.703.0468x7506,1979,Cloud Engineering,USA,Norwegian,c823be3f,c1abd218,2024-07-13,2024-05-10,False,int:No,Polish,Native
William Peterson,int:William Peterson,int:Consultant Oracle Engineer,william.peterson@example.com,williampeterson,ext_d7a7e47c,d7a7e47c,cv_d7a7e47c,+1-308-994-8706x05664,558.703.0468x7506,1979,Cloud Engineering,USA,Norwegian,5f5d01a1,5b947527,2025-04-13,2025-03-03,False,int:No,Norwegian,Intermediate
William Peterson,int:William Peterson,int:Consultant Oracle Engineer,william.peterson@example.com,williampeterson,ext_d7a7e47c,d7a7e47c,cv_d7a7e47c,+1-308-994-8706x05664,558.703.0468x7506,1979,Cloud Engineering,USA,Norwegian,66c576f9,1340590e,2024-09-19,2025-06-03,False,int:No,Danish,Professional
Melissa Short,int:Melissa Short,int:Senior Kubernetes Engineer,melissa.short@example.com,melissashort,ext_88f99f95,88f99f95,cv_88f99f95,790-636-1332,510-376-0954,1971,Cloud Engineering,India,Swedish,275b3a2a,0a6ee3db,2025-10-16,2025-07-23,True,int:No,Polish,Native
Melissa Short,int:Melissa Short,int:Senior Kubernetes Engineer,melissa.short@example.com,melissashort,ext_88f99f95,88f99f95,cv_88f99f95,790-636-1332,510-376-0954,1971,Cloud Engineering,India,Swedish,46d9747f,1b09f00c,2024-04-24,2024-12-10,True,int:No,Danish,Native
Melissa Short,int:Melissa Short,int:Senior Kubernetes Engineer,melissa.short@example.com,melissashort,ext_88f99f95,88f99f95,cv_88f99f95,790-636-1332,510-376-0954,1971,Cloud Engineering,India,Swedish,29dd1585,2b4d636e,2026-02-05,2024-05-08,True,int:Yes,Norwegian,Intermediate
Daniel Yu,int:Daniel Yu,int:Principal DevOps Engineer,daniel.yu@example.org,danielyu,ext_c95fd484,c95fd484,cv_c95fd484,335.305.8319x9717,6068512070,2002,Cloud Engineering,Ireland,British,db62111d,a729a7a1,2025-11-27,2024-09-25,False,int:No,Danish,Intermediate
Daniel Yu,int:Daniel Yu,int:Principal DevOps Engineer,daniel.yu@example.org,danielyu,ext_c95fd484,c95fd484,cv_c95fd484,335.305.8319x9717,6068512070,2002,Cloud Engineering,Ireland,British,20f0e5e2,0588dacf,2026-01-14,2024-12-21,True,int:No,Swedish,Intermediate
Daniel Yu,int:Daniel Yu,int:Principal DevOps Engineer,daniel.yu@example.org,danielyu,ext_c95fd484,c95fd484,cv_c95fd484,335.305.8319x9717,6068512070,2002,Cloud Engineering,Ireland,British,57246a5b,ebe4a285,2024-09-29,2025-02-05,True,int:Yes,English,Intermediate
Cynthia Poole,int:Cynthia Poole,int:Senior Data Engineer,cynthia.poole@mail.test,cynthiapoole,ext_39a0c4f0,39a0c4f0,cv_39a0c4f0,810-580-4661,+1-990-776-7699x150,1996,Data Engineering,United Kingdom,Polish,7b3fe315,6347ee28,2024-06-28,2025-02-07,False,int:No,Polish,Fluent
Cynthia Poole,int:Cynthia Poole,int:Senior Data Engineer,cynthia.poole@mail.test,cynthiapoole,ext_39a0c4f0,39a0c4f0,cv_39a0c4f0,810-580-4661,+1-990-776-7699x150,1996,Data Engineering,United Kingdom,Polish,287f1852,27746236,2026-01-06,2025-10-18,False,int:No,Danish,Native
Cynthia Poole,int:Cynthia Poole,int:Senior Data Engineer,cynthia.poole@mail.test,cynthiapoole,ext_39a0c4f0,39a0c4f0,cv_39a0c4f0,810-580-4661,+1-990-776-7699x150,1996,Data Engineering,United Kingdom,Polish,7fe2af4d,314f5a9c,2025-05-01,2025-11-24,True,int:No,English,Professional
Jasmine Graham,int:Jasmine Graham,int:Consultant AI Engineer,jasmine.graham@example.com,jasminegraham,ext_32daa1a9,32daa1a9,cv_32daa1a9,001-431-610-9193,(867)797-2320x024,1989,AI/ML,Australia,Norwegian,5a171092,91e0f410,2024-06-17,2025-12-28,True,int:Yes,Danish,Native
Jessica Sheppard,int:Jessica Sheppard,int:Consultant Data Platform Engineer,jessica.sheppard@mail.test,jessicasheppard,ext_94e00b85,94e00b85,cv_94e00b85,498-222-7495x4508,388.706.5333,1973,Data Engineering,India,British,80e2fa12,f86628f4,2024-04-15,2025-06-14,False,int:Yes,Danish,Professional
Jessica Sheppard,int:Jessica Sheppard,int:Consultant Data Platform Engineer,jessica.sheppard@mail.test,jessicasheppard,ext_94e00b85,94e00b85,cv_94e00b85,498-222-7495x4508,388.706.5333,1973,Data Engineering,India,British,53ad1ba1,c5efdd57,2024-04-20,2024-10-20,True,int:Yes,Norwegian,Native
Jessica Sheppard,int:Jessica Sheppard,int:Consultant Data Platform Engineer,jessica.sheppard@mail.test,jessicasheppard,ext_94e00b85,94e00b85,cv_94e00b85,498-222-7495x4508,388.706.5333,1973,Data Engineering,India,British,b358efdc,eda67526,2024-11-10,2024-07-06,True,int:Yes,Swedish,Intermediate
Joseph Morton,int:Joseph Morton,int:Senior MLOps Engineer,joseph.morton@example.org,josephmorton,ext_8087e31e,8087e31e,cv_8087e31e,677.895.9959,921-770-7303x37933,1996,Data Engineering,United Kingdom,Norwegian,93a121af,33af875d,2024-10-10,2025-08-31,False,int:Yes,Swedish,Intermediate
Amanda Webb,int:Amanda Webb,int:Senior Full-stack Engineer,amanda.webb@example.org,amandawebb,ext_c9a72ebe,c9a72ebe,cv_c9a72ebe,001-463-662-0501x5081,439.750.0334x234,1985,Software Engineering,United Kingdom,Swedish,750d2621,1c3a83f1,2025-02-23,2024-11-19,True,int:Yes,Swedish,Native
Amanda Webb,int:Amanda Webb,int:Senior Full-stack Engineer,amanda.webb@example.org,amandawebb,ext_c9a72ebe,c9a72ebe,cv_c9a72ebe,001-463-662-0501x5081,439.750.0334x234,1985,Software Engineering,United Kingdom,Swedish,5d656a1b,4bb60f15,2025-08-27,2024-04-09,False,int:No,English,Intermediate
Ryan Simon,int:Ryan Simon,int:Lead Enterprise Architect,ryan.simon@example.com,ryansimon,ext_a0a5f3b8,a0a5f3b8,cv_a0a5f3b8,+1-432-830-2410,+1-315-334-7355x2896,1971,Architecture,United Kingdom,Norwegian,5e514d34,f77f94c1,2025-09-14,2024-11-15,True,int:No,Swedish,Intermediate
Joseph Christian,int:Joseph Christian,int:Consultant Oracle Engineer,joseph.christian@mail.test,josephchristian,ext_2909f414,2909f414,cv_2909f414,(823)538-6559,2996384253,1997,Cloud Engineering,United Kingdom,Swedish,bad9271a,caf7f1ee,2025-09-08,2025-03-24,False,int:Yes,Danish,Native
Joseph Christian,int:Joseph Christian,int:Consultant Oracle Engineer,joseph.christian@mail.test,josephchristian,ext_2909f414,2909f414,cv_2909f414,(823)538-6559,2996384253,1997,Cloud Engineering,United Kingdom,Swedish,c5ba2144,df8549f3,2026-03-18,2024-05-24,False,int:Yes,Swedish,Professional
Joseph Christian,int:Joseph Christian,int:Consultant Oracle Engineer,joseph.christian@mail.test,josephchristian,ext_2909f414,2909f414,cv_2909f414,(823)538-6559,2996384253,1997,Cloud Engineering,United Kingdom,Swedish,c5dc0c45,57b36606,2025-01-31,2026-01-17,True,int:Yes,English,Fluent
Mariah Miller,int:Mariah Miller,int:Senior Scrum Master,mariah.miller@example.com,mariahmiller,ext_a9ceed80,a9ceed80,cv_a9ceed80,(489)873-1791,001-885-278-7255x87774,1991,Delivery Management,United Kingdom,Polish,75494398,f606596a,2024-08-22,2025-03-16,True,int:No,Danish,Native
Mariah Miller,int:Mariah Miller,int:Senior Scrum Master,mariah.miller@example.com,mariahmiller,ext_a9ceed80,a9ceed80,cv_a9ceed80,(489)873-1791,001-885-278-7255x87774,1991,Delivery Management,United Kingdom,Polish,06782103,4404f840,2024-12-23,2024-12-29,True,int:Yes,English,Native
Nicole Sanchez,int:Nicole Sanchez,int:Senior DevOps Engineer,nicole.sanchez@example.com,nicolesanchez,ext_07feb8ab,07feb8ab,cv_07feb8ab,833.473.6346,(248)912-1478x539,1976,Cloud Engineering,Australia,Norwegian,9809992a,3d827f5b,2025-05-18,2024-06-11,False,int:No,Norwegian,Intermediate
Nicole Sanchez,int:Nicole Sanchez,int:Senior DevOps Engineer,nicole.sanchez@example.com,nicolesanchez,ext_07feb8ab,07feb8ab,cv_07feb8ab,833.473.6346,(248)912-1478x539,1976,Cloud Engineering,Australia,Norwegian,e1c95963,b74f2c6c,2025-06-11,2025-12-04,True,int:No,Swedish,Native
Steven Bishop,int:Steven Bishop,int:Principal Data Engineer,steven.bishop@example.com,stevenbishop,ext_18adcccc,18adcccc,cv_18adcccc,495.967.7665x75460,341.651.4888,1992,Data Engineering,India,Swedish,1b1fa5d9,28d0f37e,2025-07-11,2025-02-10,True,int:No,Norwegian,Intermediate
Steven Bishop,int:Steven Bishop,int:Principal Data Engineer,steven.bishop@example.com,stevenbishop,ext_18adcccc,18adcccc,cv_18adcccc,495.967.7665x75460,341.651.4888,1992,Data Engineering,India,Swedish,c80458d9,bc71b587,2026-02-12,2026-01-20,True,int:No,Polish,Native
Steven Bishop,int:Steven Bishop,int:Principal Data Engineer,steven.bishop@example.com,stevenbishop,ext_18adcccc,18adcccc,cv_18adcccc,495.967.7665x75460,341.651.4888,1992,Data Engineering,India,Swedish,75a4bfd4,3627ab65,2026-02-01,2025-12-30,True,int:Yes,Swedish,Fluent
Nicholas Johnson,int:Nicholas Johnson,int:Principal ML Engineer,nicholas.johnson@example.org,nicholasjohnson,ext_c40061e1,c40061e1,cv_c40061e1,511.715.0835,844-839-2840x445,1975,AI/ML,Slovenia,Norwegian,e52648a6,d0f9d39b,2026-01-11,2025-10-25,False,int:No,English,Professional
Melissa White,int:Melissa White,int:Senior Full-stack Engineer,melissa.white@mail.test,melissawhite,ext_e9043431,e9043431,cv_e9043431,001-907-582-6333,298.777.5153x66377,1988,Software Engineering,United Kingdom,Polish,0d2ee226,c2dbeb14,2024-06-21,2025-01-20,False,int:No,Norwegian,Professional
Melissa White,int:Melissa White,int:Senior Full-stack Engineer,melissa.white@mail.test,melissawhite,ext_e9043431,e9043431,cv_e9043431,001-907-582-6333,298.777.5153x66377,1988,Software Engineering,United Kingdom,Polish,de5c8838,b5e8de7c,2025-11-01,2024-10-30,True,int:Yes,Danish,Intermediate
Jason Salinas,int:Jason Salinas,int:Senior MLOps Engineer,jason.salinas@mail.test,jasonsalinas,ext_b0357aa7,b0357aa7,cv_b0357aa7,(892)840-7553,+1-868-845-9090x22599,1980,Data Engineering,Ireland,Swedish,faf5800a,242364be,2024-10-27,2024-09-25,True,int:Yes,Norwegian,Native
Jason Salinas,int:Jason Salinas,int:Senior MLOps Engineer,jason.salinas@mail.test,jasonsalinas,ext_b0357aa7,b0357aa7,cv_b0357aa7,(892)840-7553,+1-868-845-9090x22599,1980,Data Engineering,Ireland,Swedish,707d1029,84899ccf,2025-01-19,2025-01-27,False,int:Yes,Danish,Fluent
Matthew Beard,int:Matthew Beard,int:Senior .NET Engineer,matthew.beard@example.org,matthewbeard,ext_8b248ba0,8b248ba0,cv_8b248ba0,961.686.3715,421-582-0970,1971,Software Engineering,India,Danish,e14d6c92,11bf1077,2024-09-03,2025-07-21,True,int:Yes,Danish,Intermediate
Matthew Beard,int:Matthew Beard,int:Senior .NET Engineer,matthew.beard@example.org,matthewbeard,ext_8b248ba0,8b248ba0,cv_8b248ba0,961.686.3715,421-582-0970,1971,Software Engineering,India,Danish,4b888101,e57169d1,2024-04-09,2025-07-09,False,int:No,Polish,Intermediate
Matthew Beard,int:Matthew Beard,int:Senior .NET Engineer,matthew.beard@example.org,matthewbeard,ext_8b248ba0,8b248ba0,cv_8b248ba0,961.686.3715,421-582-0970,1971,Software Engineering,India,Danish,8b6a5ecb,60568502,2025-07-27,2024-06-25,False,int:No,Swedish,Intermediate
Jacqueline Hill,int:Jacqueline Hill,int:Lead Data Platform Engineer,jacqueline.hill@example.com,jacquelinehill,ext_9b53e872,9b53e872,cv_9b53e872,264-733-4817,502.456.6212x86716,1993,Data Engineering,India,British,b0aa2a6f,c5baabeb,2024-09-04,2024-10-19,False,int:Yes,English,Fluent
Jacqueline Hill,int:Jacqueline Hill,int:Lead Data Platform Engineer,jacqueline.hill@example.com,jacquelinehill,ext_9b53e872,9b53e872,cv_9b53e872,264-733-4817,502.456.6212x86716,1993,Data Engineering,India,British,688377a0,c29989c2,2024-07-09,2025-01-15,True,int:Yes,Swedish,Professional
Alejandro Vaughan,int:Alejandro Vaughan,int:Senior Azure Engineer,alejandro.vaughan@mail.test,alejandrovaughan,ext_7b1ab587,7b1ab587,cv_7b1ab587,546.972.9949,930-927-1693x859,1976,Cloud Engineering,Ireland,Danish,e9ad6784,26cfac9f,2025-11-02,2025-12-14,False,int:No,English,Fluent
Alejandro Vaughan,int:Alejandro Vaughan,int:Senior Azure Engineer,alejandro.vaughan@mail.test,alejandrovaughan,ext_7b1ab587,7b1ab587,cv_7b1ab587,546.972.9949,930-927-1693x859,1976,Cloud Engineering,Ireland,Danish,f2776ed1,d2195e5f,2025-11-10,2024-04-20,False,int:Yes,Swedish,Professional
Alejandro Vaughan,int:Alejandro Vaughan,int:Senior Azure Engineer,alejandro.vaughan@mail.test,alejandrovaughan,ext_7b1ab587,7b1ab587,cv_7b1ab587,546.972.9949,930-927-1693x859,1976,Cloud Engineering,Ireland,Danish,3bb34a23,b5d6d2e0,2024-06-09,2024-10-28,True,int:Yes,Norwegian,Professional
Christopher Cortez,int:Christopher Cortez,int:Senior Scrum Master,christopher.cortez@example.com,christophercortez,ext_dda8d6ed,dda8d6ed,cv_dda8d6ed,590.414.7546x926,+1-667-362-9160x324,1979,Delivery Management,USA,Swedish,9105fa25,db26c3af,2025-08-29,2024-11-06,True,int:No,Norwegian,Professional
Tracy Chang,int:Tracy Chang,int:Senior .NET Engineer,tracy.chang@example.com,tracychang,ext_201c711b,201c711b,cv_201c711b,001-937-468-1511x856,838-207-0176x563,1994,Software Engineering,India,Swedish,9fd3082b,0655a77d,2026-01-05,2025-08-14,True,int:Yes,English,Professional
Tracy Chang,int:Tracy Chang,int:Senior .NET Engineer,tracy.chang@example.com,tracychang,ext_201c711b,201c711b,cv_201c711b,001-937-468-1511x856,838-207-0176x563,1994,Software Engineering,India,Swedish,06cb5e68,e518d6f7,2025-02-03,2024-04-14,True,int:No,Danish,Professional
Tracy Chang,int:Tracy Chang,int:Senior .NET Engineer,tracy.chang@example.com,tracychang,ext_201c711b,201c711b,cv_201c711b,001-937-468-1511x856,838-207-0176x563,1994,Software Engineering,India,Swedish,e779964a,ca15f1bb,2024-11-05,2024-07-23,True,int:No,Polish,Professional
Hannah Brewer,int:Hannah Brewer,int:Lead Cloud Architect,hannah.brewer@example.org,hannahbrewer,ext_b0e484cc,b0e484cc,cv_b0e484cc,3415257771,001-372-874-2209x124,2001,Architecture,United Kingdom,Swedish,42b30996,9db04c02,2026-04-01,2026-01-11,False,int:Yes,Swedish,Professional
Hannah Brewer,int:Hannah Brewer,int:Lead Cloud Architect,hannah.brewer@example.org,hannahbrewer,ext_b0e484cc,b0e484cc,cv_b0e484cc,3415257771,001-372-874-2209x124,2001,Architecture,United Kingdom,Swedish,242b2c1c,bf1d62d4,2025-08-30,2024-08-24,False,int:No,Danish,Intermediate
Travis Mcguire,int:Travis Mcguire,int:Senior Frontend Engineer,travis.mcguire@mail.test,travismcguire,ext_a4e24d44,a4e24d44,cv_a4e24d44,(210)542-7523,508.516.4709x006,1994,Software Engineering,Australia,Danish,9f6fc26f,85111677,2025-07-04,2025-12-01,False,int:Yes,Danish,Professional
Christopher Walker,int:Christopher Walker,int:Head of Product and Service Design,christopher.walker@mail.test,christopherwalker,ext_517bd764,517bd764,cv_517bd764,(333)410-6005x313,001-820-868-1558x3938,1986,Head of Product and Service Design,India,Danish,2059cf57,fe745976,2026-01-11,2026-03-17,True,int:Yes,English,Native
